町丁目,世帯数[世帯],男[人],女[人],合計[人]
向島四丁目,1287,1239,1288,2527
向島五丁目,2429,2064,2038,4102
東向島一丁目,1620,1508,1445,2953
東向島二丁目,2757,2403,2507,4910
東向島三丁目,1578,1593,1661,3254
東向島四丁目,1859,1655,1723,3378
東向島五丁目,2078,1828,1952,3780
東向島六丁目,2824,2636,2663,5299
堤通一丁目,1120,1156,1100,2256
堤通二丁目,2008,1837,2248,4085
墨田一丁目,1372,1444,1574,3018
墨田二丁目,1995,1965,1908,3873
墨田三丁目,1881,1787,1725,3512
墨田四丁目,2398,2309,2394,4703
墨田五丁目,1518,1401,1353,2754
押上一丁目,1278,1020,1114,2134
押上二丁目,2014,1801,1946,3747
押上三丁目,2222,2152,2023,4175
京島一丁目,3548,3314,3586,6900
京島二丁目,980,937,840,1777
京島三丁目,2299,2149,2027,4176
文花一丁目,2891,2515,2991,5506
文花二丁目,1182,1085,1129,2214
文花三丁目,1173,1340,1301,2641
八広一丁目,1767,1688,1595,3283
八広二丁目,2042,2052,2014,4066
八広三丁目,1839,1818,1699,3517
八広四丁目,2090,2096,2036,4132
八広五丁目,1527,1410,1437,2847
八広六丁目,2036,2028,1907,3935
立花一丁目,3126,2783,2941,5724
立花二丁目,818,724,718,1442
立花三丁目,1424,1328,1335,2663
立花四丁目,1786,1787,1736,3523
立花五丁目,1761,1981,1920,3901
立花六丁目,1131,1106,1187,2293
東墨田一丁目,61,72,59,131
東墨田二丁目,696,669,611,1280
東墨田三丁目,382,413,380,793
], [ 139.74351348166056, 35.623847120522363 ], [ 139.74350377375319, 35.623840713485947 ], [ 139.74350134579362, 35.623839990571561 ], [ 139.74350090480468, 35.623839449414696 ], [ 139.7434949427838, 35.623839895659138 ], [ 139.74349273320135, 35.623841336219606 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 8699, "SAFIELD001": 8219, "SAFIELD002": 1, "SAFIELD003": 22.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.74275070886128, 35.623872959878206 ], [ 139.74275202744209, 35.623878459287987 ], [ 139.74275754380974, 35.623881618265536 ], [ 139.74276118675741, 35.623881801280262 ], [ 139.74276538220587, 35.623881534020178 ], [ 139.74276990722367, 35.623882709215785 ], [ 139.742780720892, 35.623887494658234 ], [ 139.74280036624071, 35.623892467012574 ], [ 139.74281273443168, 35.623889321475701 ], [ 139.74282201278368, 35.623885001822238 ], [ 139.74282897723506, 35.623876714357571 ], [ 139.74282655689868, 35.623869231084818 ], [ 139.74281740875651, 35.623855973925139 ], [ 139.74280902395822, 35.623851100172956 ], [ 139.74280273449659, 35.623848211030847 ], [ 139.74279820998828, 35.623846585146815 ], [ 139.742797658504, 35.62384613404236 ], [ 139.74279059208766, 35.623846939974037 ], [ 139.74278606320999, 35.623849190020579 ], [ 139.7427827491218, 35.623851080427933 ], [ 139.74277402245912, 35.623855670907112 ], [ 139.74276771927674, 35.623864950383783 ], [ 139.742765505005, 35.623870537275685 ], [ 139.74275843817958, 35.623871703757196 ], [ 139.74275070886128, 35.623872959878206 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 8700, "SAFIELD001": 8140, "SAFIELD002": 1, "S
