町丁目,世帯数[世帯],男[人],女[人],合計[人]
立花五丁目,1797263599 ], [ 139.72051251138515, 35.604655396719892 ], [ 139.72051892384334, 35.604647650831623 ], [ 139.72052070257405, 35.604638548531071 ], [ 139.72052368957645, 35.60463359372222 ], [ 139.72052921741135, 35.604627018802823 ], [ 139.72052900476405, 35.604621249754175 ], [ 139.72053121486024, 35.604619358919216 ], [ 139.72053706583984, 35.60461846301326 ], [ 139.72054656162419, 35.604615767752897 ], [ 139.72055174720944, 35.604617124680331 ], [ 139.72057138532659, 35.604622911907661 ], [ 139.72057789550297, 35.604624179935144 ], [ 139.7205809825042, 35.604626616556978 ], [ 139.72058495109059, 35.604630045524608 ], [ 139.72058991416324, 35.604632664178055 ], [ 139.72060050582871, 35.604635558511774 ], [ 139.72060855906537, 35.604638360331798 ], [ 139.72061186896119, 35.604639264810679 ], [ 139.72061517822502, 35.604640619980238 ], [ 139.72061848748896, 35.604641975149718 ], [ 139.72062157613541, 35.604643239974472 ], [ 139.72063062398561, 35.604645141340548 ], [ 139.72064143740931, 35.604647314771881 ], [ 139.72065621196845, 35.60465823531873 ], [ 139.72066018523509, 35.604658329172082 ], [ 139.72066758230898, 35.604656803737448 ], [ 139.72067122850268, 35.604654012859861 ], [ 139.7206747663457, 35.604649779668456 ], [ 139.72067488366679, 35.604644822173022 ], [ 139.72067201892222, 35.604641304102088 ], [ 139.72066815741832, 35.604640218832593 ], [ 139.72066208860087, 35.604639041360919 ], [ 139.72065458684315, 35.604636510474961 ], [ 139.72063858884374, 35.604632259016086 ], [ 139.72063175336396, 35.604626844327001 ], [ 139.72063452353328, 35.604619095026059 ], [ 139.72063795087831, 35.604614951870651 ], [ 139.72065108716447, 35.604613521942397 ], [ 139.72065605933676, 35.604609650645806 ], [ 139.720656063886, 35.604606405672151 ], [ 139.72065606919347, 35.60460261986956 ], [ 139.72065829091173, 35.604592436321781 ], [ 139.72066039505486, 35.604587390545746 ], [ 139.72066062502319, 35.604580810666626 ], [ 139.72065566220417, 35.604578011739768 ], [ 139.72065146617572, 35.60457935989038 ], [ 139.72064064138624, 35.604585298894136 ], [ 139.72062772066602, 35.604590424692176 ], [ 139.72062175426123, 35.604594926025605 ], [ 139.72062627546595, 35.604597814679103 ], [ 139.72063510029224, 35.604601338325232 ], [ 139.72063520055292, 35.604608549481021 ], [ 139.72063243809407, 35.604610800354394 ], [ 139.72062592804431, 35.604609442191695 ], [ 139.72061654617488, 35.604609613693157 ], [ 139.72061069911578, 35.604607715320107 ], [ 139.72060208985019, 35.60460788754316 ], [ 139.72059867489398, 35.604603197158156 ], [ 139.72059360739348, 35.604596341908426 ], [ 139.72058732175634, 35.604592369943589 ], [ 139.72057650391554, 35.604593351342913 ], [ 139.72056810274867, 35.604602537585791 ], [ 139.72056235999247, 35.604604965945221 ], [ 139.72055640117176, 35.604604058985977 ], [ 139.72053466675237, 35.604597728964329 ], [ 139.72052462758654, 35.604594384450643 ], [ 139.72051436704504, 35.604591490420248 ], [ 139.72050929132791, 35.604590494147168 ], [ 139.72050123683411, 35.604588593702083 ], [ 139.7204906408756, 35.604588764056963 ], [ 139.72048501519765, 35.604586415193744 ], [ 139.72047729346599, 35.604583343261083 ], [ 139.72047509121691, 35.60457964552932 ], [ 139.72047509488749, 35.604577031522773 ], [ 139.72046914391763, 35.604570535993474 ], [ 139.72046087096152, 35.604567012852108 ], [ 139.72045535249305, 35.604566917544808 ], [ 139.72044552546913, 35.604569702625987 ], [ 139.7204352621481, 35.60456879162831 ], [ 139.72042677351487, 35.6045616627515 ], [ 139.72041993248359, 35.604560214129286 ], [ 139.72041331206967, 35.604558855851678 ], [ 139.72040558857034, 35.604557045848622 ], [ 139.72039698196963, 35.604555325155722 ], [ 139.72039135528345, 35.604553697393378 ], [ 139.72038009937822, 35.604552244631058 ], [ 139.72036962279111, 35.604546015269612 ], [ 139.72035626741445, 35.604546273164217 ], [ 139.72034644799254, 35.604543649947892 ], [ 139.72032383341951, 35.604535336020881 ], [ 139.72031831609411, 35.604534429463904 ], [ 139.72030960305526, 35.604529914378375 ], [ 139.72030728651401, 35.604529010822887 ], [ 139.72030684566042, 35.604528559718013 ], [ 139.72030077229314, 35.604530627201797 ], [ 139.72029745150314, 35.604537474595901 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 41104, "SAFIELD001": 45656, "SAFIELD002": 1, "SAFIELD003": 11.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.71993551341816, 35.604635745823693 ], [ 139.71994598248057, 35.604647293373866 ], [ 139.71995689799297, 35.604655325950461 ], [ 139.71996285490346, 35.604657585011637 ], [ 139.71996847891825, 35.6046611056952 ], [ 139.71998017670066, 35.604662288496776 ], [ 139.71999364310525, 35.604661580056927 ], [ 139.71999971610896, 35.60465978300315 ], [ 139.72000810616234, 35.604658528957714 ], [ 139.72001252549151, 35.604655378274039 ], [ 139.72000602027842, 35.604650594828001 ], [ 139.72000039283091, 35.60464950787636 ], [ 139.71999255896023, 35.604647697743061 ], [ 139.71998152315757, 35.604646695841907 ], [ 139.7199700562924, 35.60463830219576 ], [ 139.71995648740298, 35.604633421963563 ], [ 139.71995571568911, 35.604632790269577 ], [ 139.71994798875971, 35.604633413967399 ], [ 139.71993871814834, 35.604632954552848 ], [ 139.71993551341816, 35.604635745823693 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 41105, "SAFIELD001": 48816, "SAFIELD002": 1, "SAFIELD003": 4.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.71983858433711, 35.603244640566309 ], [ 139.71983901767166, 35.6032504098253 ], [ 139.71983901639888, 35.603251311207053 ], [ 139.71984000463863, 35.603254917669553 ], [ 139.71984131838872, 35.603262490523583 ], [ 139.7198470530526, 35.603265740902856 ], [ 139.71985191086472, 35.603264663817988 ], [ 139.71986208158489, 35.603252865278634 ], [ 139.71986021610988, 35.60324520176701 ], [ 139.71984786000576, 35.603241404323185 ], [ 139.71984730879169, 35.603240953112618 ], [ 139.71984068582336, 35.603241487705148 ], [ 139.71983858433711, 35.603244640566309 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 41106, "SAFIELD001": 48841, "SAFIELD002": 1, "SAFIELD003": 1.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.71980303332978, 35.60325298994043 ], [ 139.71980689590114, 35.603253263994176 ], [ 139.71981286416124, 35.603247410627361 ], [ 139.7198151891894, 35.603242274934743 ], [ 139.71981475534741, 35.603236866228372 ], [ 139.71981420413357, 35.603236415017641 ], [ 139.71980967806945, 35.603237041722046 ], [ 139.71980381737902, 35.603244878232537 ], [ 139.71980303332978, 35.60325298994043 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 41107, "SAFIELD001": 48858, "SAFIELD002": 1, "SAFIELD003": 3.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.72014807664948, 35.60323456574578 ], [ 139.72015182339325, 35.603238715626382 ], [ 139.72016307707975, 35.60324161062082 ], [ 139.72017058351429, 35.603240716286997 ], [ 139.72017356223736, 35.603241620467088 ], [ 139.72017797323366, 35.603244328757896 ], [ 139.72018305152642, 35.60324343214328 ], [ 139.72018438561111, 35.603236582885458 ], [ 139.72018019776618, 35.603232162176802 ], [ 139.72017666655853, 35.603231708169581 ], [ 139.72016915885584, 35.603233503885541 ], [ 139.72015680096189, 35.603230968407829 ], [ 139.72015636024318, 35.603230427164149 ], [ 139.72015150332567, 35.603230873294073 ], [ 139.72014807664948, 35.60323456574578 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 41108, "SAFIELD001": 48877, "SAFIELD002": 1, "SAFIELD003": 2.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.72010515234254, 35.603227674911679 ], [ 139.72010625083703, 35.60323137161393 ], [ 139.72011265331665, 35.603230656523053 ], [ 139.72011816763006, 35.603233636267525 ], [ 139.72013152050417, 35.603235000886016 ], [ 139.72013582887223, 35.603232210645949 ], [ 139.72013428915, 35.603228333252915 ], [ 139.72012380767589, 35.603225709396121 ], [ 139.72011939350841, 35.603225254557742 ], [ 139.72011575078861, 35.603225611688622 ], [ 139.72011067617842, 35.603223894293293 ], [ 139.72011001497393, 35.603223172565698 ], [ 139.72010802767804, 35.603223621389986 ], [ 139.72010515234254, 35.603227674911679 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 41109, "SAFIELD001": 48921, "SAFIELD002": 1, "SAFIELD003": 20.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.71984448155106, 35.603210934397779 ], [ 139.71984458708479, 35.603214359752386 ], [ 139.71984921880858, 35.603217068263106 ], [ 139.7198527551042, 35.603213916752885 ], [ 139.71985453184197, 35.603206256670887 ], [ 139.7198578493057, 35.603201752880025 ], [ 139.71986216264426, 35.603195447260873 ], [ 139.71986492634838, 35.603192295022822 ], [ 139.7198776145737, 35.603195371671234 ], [ 139.71987993094447, 35.603196365373279 ], [ 139.71988257842537, 35.603197359386996 ], [ 139.71988765570066, 35.603197183890231 ], [ 139.71989891267927, 35.603197735316755 ], [ 139.71990476597918, 35.603195126815763 ], [ 139.7199068658079, 35.603193145749707 ], [ 139.71990929623774, 35.60319152554797 ], [ 139.71991128569627, 35.603189544377955 ], [ 139.71991404774471, 35.603187563935045 ], [ 139.71991526461301, 35.603185582037817 ], [ 139.7199181404653, 35.603181167967946 ], [ 139.71992554288587, 35.603175766636689 ], [ 139.71992510992703, 35.603169726963387 ], [ 139.71991915872403, 35.603163501820227 ], [ 139.71991088542802, 35.603160339193288 ], [ 139.71991033421415, 35.603159887983011 ], [ 139.71990315953028, 35.603160331921408 ], [ 139.71989277419431, 35.603167803624181 ], [ 139.71988736313926, 35.60316987171116 ], [ 139.71987279531976, 35.603169136889797 ], [ 139.71986617273922, 35.603169401069216 ], [ 139.71986020894269, 35.603172099602602 ], [ 139.71985368680552, 35.603179394663016 ], [ 139.71985234378528, 35.603192553589501 ], [ 139.71985234200361, 35.603193815523966 ], [ 139.71985012467664, 35.603200844222968 ], [ 139.71984901181324, 35.603207333132261 ], [ 139.71984613939247, 35.603209313469719 ], [ 139.71984448155106, 35.603210934397779 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 41110, "SAFIELD001": 48927, "SAFIELD002": 1, "SAFIELD003": 3.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.71982053418097, 35.60320883866207 ], [ 139.71982505286039, 35.603213439971427 ], [ 139.71983410485836, 35.603212276699466 ], [ 139.71983686958237, 35.603208403356653 ], [ 139.71983787233131, 35.603201734067198 ], [ 139.71983942527555, 35.603196237093726 ], [ 139.71983810452645, 35.603193621839267 ], [ 139.71983523936095, 35.603190464300447 ], [ 139.71982806467395, 35.603190908234374 ], [ 139.71982319948287, 35.6031972133325 ], [ 139.71982053418097, 35.60320883866207 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 41111, "SAFIELD001": 48978, "SAFIELD002": 1, "SAFIELD003": 2.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.7199573167282, 35.60318481036385 ], [ 139.71996271799279, 35.603189682913317 ], [ 139.71997231586116, 35.603192756644397 ], [ 139.71997695559674, 35.603189786445121 ], [ 139.7199750860442, 35.603185007356814 ], [ 139.71997056519655, 35.603181938402045 ], [ 139.71996703564506, 35.603180312592386 ], [ 139.71996659492788, 35.60317977134801 ], [ 139.71996118578102, 35.603180487365663 ], [ 139.7199573167282, 35.60318481036385 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 41112, "SAFIELD001": 48992, "SAFIELD002": 1, "SAFIELD003": 4.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.71977831110405, 35.60317436605358 ], [ 139.71978051315534, 35.603178153936987 ], [ 139.71978944675803, 35.603182669269444 ], [ 139.71980379052897, 35.603185747485504 ], [ 139.71981251014108, 35.603185485284968 ], [ 139.71981593148382, 35.603185578646183 ], [ 139.7198160456729, 35.603182874604869 ], [ 139.7198022668658, 35.603170512678048 ], [ 139.7197971941757, 35.603167443196881 ], [ 139.71979664296242, 35.603166991986072 ], [ 139.7197894682773, 35.603167435917705 ], [ 139.71978394723169, 35.603169233481516 ], [ 139.7197784266952, 35.603170670492368 ], [ 139.71977831110405, 35.60317436605358 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 41113, "SAFIELD001": 49000, "SAFIELD002": 1, "SAFIELD003": 57.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.71958306315477, 35.603176615646738 ], [ 139.71958305792461, 35.603180311311924 ], [ 139.71958934710091, 35.603181669322687 ], [ 139.7195954228078, 35.603177889248798 ], [ 139.71960305899896, 35.603163294051832 ], [ 139.7196028493552, 35.603155451822232 ], [ 139.71960307506922, 35.603151936641702 ], [ 139.71960516942005, 35.603153831522455 ], [ 139.71961013619568, 35.603153746071399 ], [ 139.71961300581458, 35.60315374877942 ], [ 139.71962723933109, 35.603156736774146 ], [ 139.71963451801074, 35.603160799865094 ], [ 139.71964411841296, 35.603162070858801 ], [ 139.71965603862458, 35.603161901827342 ], [ 139.71966033795425, 35.603165511414723 ], [ 139.71966254267676, 35.60316740639859 ], [ 139.71967798695343, 35.603172739125078 ], [ 139.7196837227514, 35.603175178268565 ], [ 139.71969111588376, 35.603176
