町丁目,世帯数[世帯],男[人],女[人],合計[人]
錦糸一丁目,1181,888,852,1740
錦糸二丁目,376,301,240,541
錦糸三丁目,394,322,273,595
錦糸四丁目,882,790,789,1579
太平一丁目,1664,1609,1573,3182
太平二丁目,860,716,602,1318
太平三丁目,713,583,562,1145
太平四丁目,2436,2196,2292,4488
横川一丁目,718,782,675,1457
横川二丁目,832,726,623,1349
横川三丁目,625,568,510,1078
横川四丁目,682,633,554,1187
横川五丁目,1338,1174,1470,2644
業平一丁目,1471,1381,1531,2912
業平二丁目,788,668,622,1290
業平三丁目,843,655,664,1319
業平四丁目,1096,875,949,1824
業平五丁目,1137,1057,1171,2228
向島一丁目,1229,1054,1031,2085
向島二丁目,1359,1185,1250,2435
向島三丁目,2130,1911,1859,3770
向島四丁目,1280,1256,1297,2553
向島五丁目,2290,2013,1939,3952
東向島一丁目,1613,1494,1463,2957
東向島二丁目,2664,2359,2465,4824
東向島三丁目,1589,1578,1652,3230
東向島四丁目,1848,1669,1682,3351
東向島五丁目,2012,1816,1930,3746
東向島六丁目,2774,2628,2640,5268
堤通一丁目,1093,1192,1117,2309
堤通二丁目,2010,1866,2269,4135
墨田一丁目,1249,1357,1466,2823
墨田二丁目,1979,1973,1885,3858
墨田三丁目,1876,1816,1766,3582
墨田四丁目,2416,2316,2441,4757
墨田五丁目,1497,1421,1357,2778
押上一丁目,1262,1031,1130,2161
押上二丁目,2030,1835,1965,3800
押上三丁目,2197,2146,2011,4157
京島一丁目,3498,3311,3514,6825
京島二丁目,978,941,835,1776
京島三丁目,2335,2165,2068,4233
文花一丁目,2862,2505,3023,5528
文花二丁目,1125,1075,1064,2139
文花三丁目,1162,1331,1314,2645
八広一丁目,1740,1700,1583,3283
八広二丁目,1994,2044,1980,4024
八広三丁目,1734,1706,1632,3338
八広四丁目,2006,2066,1952,4018
八広五丁目,1530,1434,1415,2849
八広六丁目,1984,2001,1886,3887
立花一丁目,3102,2807,2942,5749
立花二丁目,798,728,700,1428
立花三丁目,1359,1287,1312,2599
立花四丁目,1726,1789,1700,3489
立花五丁目,1755,1972,1903,3875
立花六丁目,1117,1103,1184,2287
東墨田一丁目,63,76,60,136
東墨田二丁目,643,625,577,1202
東墨田三丁目,381,404,377,781
96743092, 35.58544100574845 ], [ 139.76215143242965, 35.585437669123344 ], [ 139.76214580423672, 35.585438296769617 ], [ 139.76213774269181, 35.585445412957291 ], [ 139.76213166960403, 35.585450006438357 ], [ 139.76212990247541, 35.585451808166397 ], [ 139.76213221654521, 35.585455415077234 ], [ 139.7621413710178, 35.585460197830201 ], [ 139.76214964503853, 35.585462366043203 ], [ 139.76215096823094, 35.585463448487801 ], [ 139.76215074426852, 35.58546714403797 ], [ 139.76214400934427, 35.585471466713003 ], [ 139.76213981779887, 35.585469661465396 ], [ 139.76213496338082, 35.585468757212055 ], [ 139.76212977297791, 35.585473441352995 ], [ 139.76212988029138, 35.585476866683038 ], [ 139.76212987949339, 35.585477768068536 ], [ 139.76213461869872, 35.585484170708376 ], [ 139.76213207444053, 35.585491290154536 ], [ 139.76213030372011, 35.585497148117263 ], [ 139.76213206805687, 35.58549850123844 ], [ 139.76213316712671, 35.585503459510434 ], [ 139.76212521855351, 35.585507601190272 ], [ 139.76212223690061, 35.585510213448025 ], [ 139.76212675350021, 35.585518779282914 ], [ 139.76213149342584, 35.585524370675905 ], [ 139.76214219402539, 35.585527712124559 ], [ 139.76214152070023, 35.585540421268796 ], [ 139.76214637081452, 35.585546193003466 ], [ 139.76214746541828, 35.585556199033967 ], [ 139.76214922592729, 35.585561878805173 ], [ 139.76214723555177, 35.585566564836604 ], [ 139.76214766895768, 35.585575578952039 ], [ 139.76214623158805, 35.585578823092547 ], [ 139.76214369371058, 35.585578731455051 ], [ 139.7621407176407, 35.585575034014902 ], [ 139.7621409410454, 35.585571969434639 ], [ 139.76214083285365, 35.58556953562867
