町丁目,世帯数[世帯],男[人],女[人],合計[人]
横川四丁目,688,642,550,1192
横川五丁目,1325,1152,1454,2606
業平一丁目,1463,1375,1529,2904
業平二丁目,794,664,635,1299
業平三丁目,842,647,668,1315
業平四丁目,1116,885,967,1852
業平五丁目,1127,1052,1147,2199
向島一丁目,1239,1054,1046,2100
向島二丁目,1354,1179,1253,2432
向島三丁目,2205,1951,1913,3864
向島四丁目,1282,1253,1289,2542
向島五丁目,2338,2019,1974,3993
東向島一丁目,1615,1500,1462,2962
東向島二丁目,2671,2357,2455,4812
東向島三丁目,1590,1587,1659,3246
東向島四丁目,1863,1675,1706,3381
東向島五丁目,2036,1816,1943,3759
東向島六丁目,2789,2631,2645,5276
堤通一丁目,1110,1183,1120,2303
堤通二丁目,2005,1846,2251,4097
墨田一丁目,1252,1356,1457,2813
墨田二丁目,1993,1972,1900,3872
墨田三丁目,1892,1809,1780,3589
墨田四丁目,2422,2312,2441,4753
墨田五丁目,1495,1411,1350,2761
押上一丁目,1286,1049,1134,2183
押上二丁目,2015,1815,1961,3776
押上三丁目,2205,2151,2013,4164
京島一丁目,3515,3314,3524,6838
京島二丁目,963,936,827,1763
京島三丁目,2339,2169,2069,4238
文花一丁目,2878,2520,3021,5541
文花二丁目,1158,1079,1094,2173
文花三丁目,1154,1327,1303,2630
八広一丁目,1754,1696,1589,3285
八広二丁目,1994,2043,1979,4022
八広三丁目,1762,1732,1646,3378
八広四丁目,2035,2081,1987,4068
八広五丁目,1528,1431,1403,2834
八広六丁目,2010,2000,1892,3892
立花一丁目,3077,2780,2918,5698
立花二丁目,808,726,710,1436
立花三丁目,1382,1304,1320,2624
立花四丁目,1740,1784,1719,3503
立花五丁目,1756,1988,1915,3903
立花六丁目,1129,1113,1186,2299
東墨田一丁目,65,78,60,138
東墨田二丁目,673,655,593,1248
東墨田三丁目,375,404,372,776
38697, 35.593257422609298 ], [ 139.73604795063213, 35.593252914888993 ], [ 139.736046857974, 35.593243900160992 ], [ 139.73604245865963, 35.593231547640713 ], [ 139.73604092675828, 35.593220729788847 ], [ 139.73603916465549, 35.59321775379717 ], [ 139.73603751203666, 35.593215499001538 ], [ 139.7360356353239, 35.593216038317237 ], [ 139.73603243160764, 35.593218830023112 ], [ 139.73602271413753, 35.593223869931315 ], [ 139.73602248742489, 35.593228827363582 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 18090, "SAFIELD001": 63112, "SAFIELD002": 1, "SAFIELD003": 11.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.73669907455752, 35.59323595185554 ], [ 139.73669907304091, 35.593237213792769 ], [ 139.7367015973723, 35.593248753539704 ], [ 139.73670732680719, 35.593256329763975 ], [ 139.73671438474466, 35.593260391653025 ], [ 139.73671957106396, 35.593260756364472 ], [ 139.73672630486431, 35.593259049131532 ], [ 139.73673536394628, 35.593250853792789 ], [ 139.73673989646443, 35.593244277317872 ], [ 139.73673858377404, 35.5932346314505 ], [ 139.7367311984504, 35.593227504592768 ], [ 139.73672336661232, 35.59322461388431 ], [ 139.73672281537191, 35.593224162750126 ], [ 139.7367156414486, 35.593224787968531 ], [ 139.73670581550553, 35.593228295491052 ], [ 139.73669907455752, 35.59323595185554 ] ] ] } },
{ "type": "Feature", "properties": { "SAFIELD000": 18091, "SAFIELD001": 63124, "SAFIELD002": 1, "SAFIELD003": 17.0 }, "geometry": { "type": "Polygon", "coordinates": [ [ [ 139.73658656514667, 35.593190882501347 ], [ 139.73658876001824, 35.593201069909327 ], [ 139.73658974129563, 35.593210985927733 ], 
