29,鋼材,"410,704","285,706","124,998","400,509","277,238","123,271","10,195",102.5%,,,,,
30,非鉄金属,"249,418","93,886","155,532","273,223","114,454","158,769","-23,805",91.3%,,,,,
31,金属製品,"1,793,400","342,822","1,450,578","1,593,038","289,632","1,303,406","200,362",112.6%,,,,,
32,鉄道車両,"4,309","1,355","2,954","3,769","1,593","2,176",540,114.3%,,,,,
33,完成自動車,"132,414","104,643","27,771","108,387","83,242","25,145","24,027",122.2%,,,,,
34,その他輸送用車両,"107,968","2,790","105,178","85,744","3,123","82,621","22,224",125.9%,,,,,
35,二輪自動車,"62,573","7,335","55,238","54,533","8,826","45,707","8,040",114.7%,,,,,
36,自動車部品,"2,559,104","1,610,295","948,809","2,235,673","1,479,481","756,192","323,431",114.5%,,,,,
37,その他輸送機械,"393,623","43,923","349,700","390,440","45,420","345,020","3,183",100.8%,,,,,
38,産業機械,"3,509,439","1,953,004","1,556,435","3,380,081","1,930,732","1,449,349","129,358",103.8%,,,,,
39,電気機械,"3,955,949","743,798","3,212,151","3,878,531","728,048","3,150,483","77,418",102.0%,,,,,
40,測量・光学・医療用機械,"583,518","229,158","354,360","499,899","181,632","318,267","83,619",116.7%,,,,,
41,事務用機器,"181,958","34,661","147,297","198,424","38,233","160,191","-16,466",91.7%,,,,,
42,その他機械,"37,783","11,332","26,451","47,740","14,693","33,047","-9,957",79.1%,,,,,
化学工業品,,"6,084,718","2,414,432","3,670,286","5,866,225","2,377,349","3,488,876","218,493",103.7%,,,,,
43,陶磁器,"148,993","11,304","137,689","155,896","10,180","145,716","-6,903",95.6%,,,,,
44,セメント,"16,676","3,356","13,320","21,322","8,629","12,693","-4,646",78.2%,,,,,
45,ガラス類,"291,358","89,267","202,091","203,514","69,108","134,406","87,844",143.2%,,,,,
46,窯業品,"371,416","146,997","224,419","357,015","109,932","247,083","14,401",104.0%,,,,,
47,重油,-,-,-,-,-,-,-,-,,,,,
48,揮発油,243,-,243,-,-,-,243,-,,,,,
49,その他の石油,"42,507","22,130","20,377","36,674","20,855","15,819","5,833",115.9%,,,,,
50,LNG/液化天然ガス,194,-,194,318,-,318,-124,61.0%,,,,,
51,LPG/液化石油ガス,930,-,930,-,-,-,930,-,,,,,
52,その他石油製品,"36,557","16,979","19,578","24,615","9,308","15,307","11,942",148.5%,,,,,
53,コークス,"45,301",-,"45,301","24,279",-,"24,279","21,022",186.6%,,,,,
54,石炭製品,"5,429","4,810",619,"8,244","7,824",420,"-2,815",65.9%,,,,,
55,化学薬品,"932,885","294,194","638,691","952,093","315,884","636,209","-19,208",98.0%,,,,,
56,化学肥料,"54,842","2,249","52,593","53,508","4,102","49,406","1,334",102.5%,,,,,
57,その他化学工業品,"4,137,387","1,823,146","2,314,241","4,028,747","1,821,527","2,207,220","108,640",102.7%,,,,,
軽工業品,,"5,474,818","646,465","4,828,353","5,776,494","694,963","5,081,531","-301,676",94.8%,,,,,
58,紙・パルプ,"982,329","263,357","718,972","1,210,245","333,009","877,236","-227,916",81.2%,,,,,
59,糸及び紡績半製品,"56,960","3,492","53,468","72,221","7,420","64,801","-15,261",78.9%,,,,,
60,その他繊維工業品,"379,041","59,435","319,606","407,028","61,393","345,635","-27,987",93.1%,,,,,
61,砂糖,"53,613",370,"53,243","57,248",511,"56,737","-3,635",93.7%,,,,,
62,製造食品,"2,820,254","262,856","2,557,398","2,739,830","242,776","2,497,054","80,424",102.9%,,,,,
63,飲料,"754,896","50,720","704,176","835,528","44,667","790,861","-80,632",90.3%,,,,,
64,水,"178,136","5,320","172,816","195,419","4,205","191,214","-17,283",91.2%,,,,,
65,たばこ,"77,778",218,"77,560","81,049",198,"80,851","-3,271",96.0%,,,,,
66,その他食料工業品,"171,811",697,"171,114","177,926",784,"177,142","-6,115",96.6%,,,,,
雑工業品,,"11,630,964","1,174,803","10,456,161","11,530,615","1,188,632","10,341,983","100,349",100.9%,,,,,
67,がん具,"699,165","22,212","676,953","660,434","17,877","642,557","38,731",105.9%,,,,,
68,衣服・身廻品・はきもの,"4,862,198","158,055","4,704,143","4,794,447","178,084","4,616,363","67,751",101.4%,,,,,
69,文房具・運動娯楽用品・楽器,"818,396","126,835","691,561","814,465","125,446","689,019","3,931",100.5%,,,,,
70,家具装備品,"2,158,505","108,807","2,049,698","2,200,550","97,636","2,102,914","-42,045",98.1%,,,,,
71,その他日用品,"545,552","127,908","417,644","582,446","123,270","459,176","-36,894",93.7%,,,,,
72,ゴム製品,"803,331","354,845","448,486","793,960","366,336","427,624","9,371",101.2%,,,,,
73,木製品,"1,179,501","9,639","1,169,862","1,135,577","10,503","1,125,074","43,924",103.9%,,,,,
74,その他製造工業品,"564,316","266,502","297,814","548,736","269,480","279,256","15,580",102.8%,,,,,
特殊品,,"5,452,941","3,178,705","2,274,236","6,627,563","3,605,357","3,022,206","-1,174,622",82.3%,,,,,
75,金属くず,"607,923","535,710","72,213","672,779","607,088","65,691","-64,856",90.4%,,,,,
76,再利用資材,"2,220,569","2,173,069","47,500","2,452,886","2,404,593","48,293","-232,317",90.5%,,,,,
77,動植物性製造飼肥料,"1,052,195","23,875","1,028,320","1,076,276","17,190","1,059,086","-24,081",97.8%,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,,,,,
79,廃土砂,-,-,-,-,-,-,-,-,,,,,
80,輸送用容器,"1,259,390","209,996","1,049,394","1,250,278","187,761","1,062,517","9,112",100.7%,,,,,
81,取合せ品,"312,864","236,055","76,809","1,175,344","388,725","786,619","-862,480",26.6%,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,,,,,
","120,768","202,118","32,434","9,583","22,851","32,269","9,549","22,720",165,34,131,"110,949","32,768","78,181","55,814","18,003","37,811",46,窯業品,,,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,,,
48,揮発油,354,-,354,-,-,-,-,-,-,-,-,-,15,-,15,15,-,15,48,揮発油,,,,,,,
49,その他の石油,"48,989","30,357","18,632","3,710","1,585","2,125","3,708","1,583","2,125",2,2,-,"17,150","13,006","4,144","10,628","9,091","1,537",49,その他の石油,,,,,,,
50,LNG/液化天然ガス,120,-,120,45,-,45,45,-,45,-,-,-,30,-,30,15,-,15,50,LNG/液化天然ガス,,,,,,,
51,LPG/液化石油ガス,"1,680",-,"1,680","1,680",-,"1,680","1,680",-,"1,680",-,-,-,-,-,-,-,-,-,51,LPG/液化石油ガス,,,,,,,
52,その他石油製品,"20,858","6,423","14,435",721,174,547,721,174,547,-,-,-,"6,130","1,782","4,348","2,350",965,"1,385",52,その他石油製品,,,,,,,
53,コークス,"21,913",-,"21,913",405,-,405,405,-,405,-,-,-,"7,229",-,"7,229","2,909",-,"2,909",53,コークス,,,,,,,
54,石炭製品,"7,186","6,129","1,057",20,15,5,20,15,5,-,-,-,611,-,611,129,-,129,54,石炭製品,,,,,,,
55,化学薬品,"888,155","293,597","594,558","109,711","26,960","82,751","109,432","26,790","82,642",279,170,109,"273,570","74,422","199,148","147,737","38,560","109,177",55,化学薬品,,,,,,,
56,化学肥料,"54,966","3,033","51,933","11,801",241,"11,560","11,801",241,"11,560",-,-,-,"21,754","1,142","20,612","15,194",985,"14,209",56,化学肥料,,,,,,,
57,その他化学工業品,"4,072,569","1,824,408","2,248,161","493,723","173,074","320,649","487,852","172,343","315,509","5,871",731,"5,140","1,139,301","517,810","621,491","589,996","255,606","334,390",57,その他化学工業品,,,,,,,
軽工業品,,"5,392,100","624,288","4,767,812","586,506","34,917","551,589","563,619","34,869","528,750","22,887",48,"22,839","1,509,570","152,066","1,357,504","632,530","64,429","568,101",軽工業品,,,,,,,,
58,紙・パルプ,"980,948","219,308","761,640","83,862","15,197","68,665","81,642","15,167","66,475","2,220",30,"2,190","287,555","51,006","236,549","119,988","24,412","95,576",58,紙・パルプ,,,,,,,
59,糸及び紡績半製品,"55,303","6,175","49,128","9,810",375,"9,435","9,810",375,"9,435",-,-,-,"18,316",936,"17,380","9,350",187,"9,163",59,糸及び紡績半製品,,,,,,,
60,その他繊維工業品,"352,337","55,864","296,473","59,788","5,959","53,829","59,741","5,942","53,799",47,17,30,"117,249","13,246","104,003","63,794","6,611","57,183",60,その他繊維工業品,,,,,,,
61,砂糖,"45,725",855,"44,870","1,588",34,"1,554","1,536",34,"1,502",52,-,52,"8,487",474,"8,013","2,168",444,"1,724",61,砂糖,,,,,,,
62,製造食品,"2,821,976","277,757","2,544,219","313,435","11,150","302,285","305,956","11,150","294,806","7,479",-,"7,479","883,281","71,451","811,830","387,996","27,176","360,820",62,製造食品,,,,,,,
63,飲料,"701,938","55,248","646,690","77,282","1,354","75,928","76,895","1,353","75,542",387,1,386,"99,186","13,566","85,620","36,460","5,374","31,086",63,飲料,,,,,,,
64,水,"201,421","8,135","193,286","17,351",842,"16,509","17,351",842,"16,509",-,-,-,"65,617",840,"64,777","4,037",209,"3,828",64,水,,,,,,,
65,たばこ,"96,953",233,"96,720","21,124",-,"21,124","8,422",-,"8,422","12,702",-,"12,702","8,618",86,"8,532","4,316",-,"4,316",65,たばこ,,,,,,,
66,その他食料工業品,"135,499",713,"134,786","2,266",6,"2,260","2,266",6,"2,260",-,-,-,"21,261",461,"20,800","4,421",16,"4,405",66,その他食料工業品,,,,,,,
雑工業品,,"11,654,539","1,229,819","10,424,720","1,072,360","99,736","972,624","1,056,460","99,654","956,806","15,900",82,"15,818","4,729,958","346,673","4,383,285","3,010,153","163,699","2,846,454",雑工業品,,,,,,,,
67,がん具,"646,964","30,998","615,966","25,029","2,805","22,224","24,879","2,805","22,074",150,-,150,"321,309","9,550","311,759","185,782","5,159","180,623",67,がん具,,,,,,,
68,衣服・身廻品・はきもの,"4,914,960","167,910","4,747,050","490,426","29,416","461,010","476,747","29,414","447,333","13,679",2,"13,677","1,992,176","76,121","1,916,055","1,413,245","16,340","1,396,905",68,衣服・身廻品・はきもの,,,,,,,
69,文房具・運動娯楽用品・楽器,"795,965","126,502","669,463","70,556","12,068","58,488","69,902","12,064","57,838",654,4,650,"280,739","35,651","245,088","182,966","18,510","164,456",69,文房具・運動娯楽用品・楽器,,,,,,,
70,家具装備品,"2,133,503","93,195","2,040,308","175,332","5,271","170,061","175,086","5,271","169,815",246,-,246,"916,584","32,941","883,643","513,667","14,419","499,248",70,家具装備品,,,,,,,
71,その他日用品,"541,606","120,788","420,818","45,466","7,018","38,448","45,422","6,988","38,434",44,30,14,"217,730","19,600","198,130","138,876","8,277","130,599",71,その他日用品,,,,,,,
72,ゴム製品,"815,870","387,696","428,174","58,055","13,451","44,604","57,896","13,408","44,488",159,43,116,"171,042","45,787","125,255","94,870","20,795","74,075",72,ゴム製品,,,,,,,
73,木製品,"1,229,870","11,869","1,218,001","143,354","4,343","139,011","142,532","4,340","138,192",822,3,819,"606,364","2,314","604,050","338,236","1,749","336,487",73,木製品,,,,,,,
74,その他製造工業品,"575,801","290,861","284,940","64,142","25,364","38,778","63,996","25,364","38,632",146,-,146,"224,014","124,709","99,305","142,511","78,450","64,061",74,その他製造工業品,,,,,,,
特殊品,,"5,098,370","2,926,087","2,172,283","318,168","202,327","115,841","312,563","202,230","110,333","5,605",97,"5,508","2,072,854","1,354,289","718,565","737,827","466,043","271,784",特殊品,,,,,,,,
75,金属くず,"698,942","638,591","60,351","37,309","34,753","2,556","37,309","34,753","2,556",-,-,-,"588,423","570,304","18,119","23,059","15,977","7,082",75,金属くず,,,,,,,
76,再利用資材,"1,925,132","1,883,199","41,933","145,094","142,679","2,415","145,094","142,679","2,415",-,-,-,"691,797","674,175","17,622","408,192","405,669","2,523",76,再利用資材,,,,,,,
77,動植物性製造飼肥料,"1,004,264","18,864","985,400","13,141","1,446","11,695","12,991","1,446","11,545",150,-,150,"277,075","9,141","267,934","41,190","2,498","38,692",77,動植物性製造飼肥料,,,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物,,,,,,,
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂,,,,,,,
80,輸送用容器,"1,192,755","212,237","980,518","111,223","18,683","92,540","105,768","18,586","87,182","5,455",97,"5,358","449,658","55,203","394,455","236,897","25,044","211,853",80,輸送用容器,,,,,,,
81,取合せ品,"277,277","173,196","104,081","11,401","4,766","6,635","11,401","4,766","6,635",-,-,-,"65,901","45,466","20,435","28,489","16,855","11,634",81,取合せ品,,,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,,,
分類不能ｽｺ�ｳ�ｼ�橸ｾ�,譚ｱ莠ｬ驛ｽ螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ1-21-15,35.557222,139.739722,蠕ｮ蟆冗ｲ貞ｭ千憾迚ｩ雉ｪ,2020-04-11,19,12,18,15,18,15,16,15,16,15,19,13,8,3,4,3,9,7,13,6,1,1,7,15,14,12,5,3,3,3,6,4,1,谺�貂ｬ,谺�貂ｬ,谺�貂ｬ,谺�貂ｬ,4,谺�貂ｬ,4,4,7,5,7,10,7,7,5,8,1,1,3,9,9,6,6,4,11,9,14,7
131113,13111010,109,譚ｱ莠ｬ驛ｽ,螟ｧ逕ｰ蛹ｺ,螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ,�ｵ�ｵ���ｸ�具ｽｶ�橸ｽｼ�ｺ�ｳ�ｼ�橸ｾ�,譚ｱ莠ｬ驛ｽ螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ1-21-15,35.557222,139.739722,蠕ｮ蟆冗ｲ貞ｭ千憾迚ｩ雉ｪ,2020-04-11,20,5,2,0,2,2,3,2,7,9,10,8,5,12,13,18,17,12,7,0,3,4,7,7,3,1,谺�貂ｬ,1,5,14,16,16,12,9,9,8,14,15,8,0,谺�貂ｬ,3,4,1,7,16,18,11,10,7,10,6,16,18,17,7,8,13,16,20,22
131113,13111010,109,譚ｱ莠ｬ驛ｽ,螟ｧ逕ｰ蛹ｺ,螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ,�ｵ�ｵ���ｸ�具ｽｶ�橸ｽｼ�ｺ�ｳ�ｼ�橸ｾ�,譚ｱ莠ｬ驛ｽ螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ1-21-15,35.557222,139.739722,蠕ｮ蟆冗ｲ貞ｭ千憾迚ｩ雉ｪ,2020-04-11,21,22,16,16,15,16,12,16,19,21,16,17,15,9,7,7,9,3,6,5,5,1,2,9,10,9,7,7,6,6,4,5,5,4,4,6,11,13,5,5,5,8,5,7,9,8,谺�貂ｬ,谺�貂ｬ,3,7,11,9,8,4,1,0,3,0,2,3,1
131113,13111010,109,譚ｱ莠ｬ驛ｽ,螟ｧ逕ｰ蛹ｺ,螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ,�ｵ�ｵ���ｸ�具ｽｶ�橸ｽｼ�ｺ�ｳ�ｼ�橸ｾ�,譚ｱ莠ｬ驛ｽ螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ1-21-15,35.557222,139.739722,蠕ｮ蟆冗ｲ貞ｭ千憾迚ｩ雉ｪ,2020-04-11,22,谺�貂ｬ,1,4,4,5,8,16,13,8,4,4,4,8,8,10,8,3,2,2,8,9,11,5,2,谺�貂ｬ,谺�貂ｬ,0,谺�貂ｬ,谺�貂ｬ,2,4,6,4,8,13,16,15,13,17,13,11,4,7,5,谺�貂ｬ,谺�貂ｬ,谺�貂ｬ,1,谺�貂ｬ,谺�貂ｬ,谺�貂ｬ,5,7,7,5,9,9,10,5,7
131113,13111010,109,譚ｱ莠ｬ驛ｽ,螟ｧ逕ｰ蛹ｺ,螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ,�ｵ�ｵ���ｸ�具ｽｶ�橸ｽｼ�ｺ�ｳ�ｼ�橸ｾ�,譚ｱ莠ｬ驛ｽ螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ1-21-15,35.557222,139.739722,蠕ｮ蟆冗ｲ貞ｭ千憾迚ｩ雉ｪ,2020-04-11,23,5,1,1,1,4,0,谺�貂ｬ,谺�貂ｬ,0,1,8,5,5,4,3,2,6,8,6,1,谺�貂ｬ,谺�貂ｬ,0,5,10,13,12,10,10,11,9,3,4,6,12,5,1,谺�貂ｬ,0,3,13,17,15,8,1,5,10,17,12,9,谺�貂ｬ,5,1,10,10,14,12,7,10,10
131113,13111010,109,譚ｱ莠ｬ驛ｽ,螟ｧ逕ｰ蛹ｺ,螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ,�ｵ�ｵ���ｸ�具ｽｶ�橸ｽｼ�ｺ�ｳ�ｼ�橸ｾ�,譚ｱ莠ｬ驛ｽ螟ｧ逕ｰ蛹ｺ譚ｱ邉�隹ｷ1-21-15,35.557222,139.739722,蠕ｮ蟆冗ｲ貞ｭ千憾迚ｩ雉ｪ,2020-04-11,24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131121,13112010,110,譚ｱ莠ｬ驛ｽ,荳也伐隹ｷ蛹ｺ,荳也伐隹ｷ蛹ｺ荳也伐隹ｷ,�ｾ���ｶ�橸ｾ費ｽｸ�ｾ���ｶ�橸ｾ�,譚ｱ莠ｬ驛ｽ荳也伐隹ｷ蛹ｺ荳也伐隹ｷ4-2
