鉱産品,,-,-,-,-,-,-,-,120,-,-,-,-,-,-,-,-,-,-,-,-,鉱産品,,,,,,
18,石炭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,石炭,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,金属鉱,,,,,
21,砂利・砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,砂利・砂,,,,,
22,石材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,石材,,,,,
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石,,,,,
26,原塩,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩,,,,,
27,非金属鉱物,-,-,-,-,-,-,-,120,-,-,-,-,-,-,-,-,-,-,-,-,27,非金属鉱物,,,,,
金属機械工業品,,708,3,535,130,-,184,-,"3,244","1,588","24,951",51,352,"1,471",-,"18,347",706,"2,932",61,"1,042",3,金属機械工業品,,,,,,
28,鉄鋼,270,-,107,-,-,-,-,-,-,165,-,-,-,-,-,-,"2,932",-,-,-,28,鉄鋼,,,,,
29,鋼材,14,-,-,-,-,-,-,139,-,-,-,-,63,-,-,10,-,49,-,-,29,鋼材,,,,,
30,非鉄金属,-,-,47,-,-,75,-,30,244,85,-,-,74,-,77,53,-,-,-,1,30,非鉄金属,,,,,
31,金属製品,1,-,140,1,-,33,-,400,126,"3,574",-,33,-,-,339,39,-,3,712,-,31,金属製品,,,,,
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,完成自動車,,,,,
34,その他輸送用車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,その他輸送用車両,,,,,
35,二輪自動車,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,二輪自動車,,,,,
36,自動車部品,-,-,15,-,-,12,-,462,5,"1,255",-,288,-,-,"3,933",-,-,-,-,-,36,自動車部品,,,,,
37,その他輸送機械,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,37,その他輸送機械,,,,,
38,産業機械,211,-,163,98,-,57,-,803,641,"10,792",51,31,"1,091",-,"13,750",437,-,9,134,-,38,産業機械,,,,,
39,電気機械,172,3,63,-,-,-,-,"1,181",220,"1,299",-,-,187,-,217,105,-,-,196,2,39,電気機械,,,,,
40,測量・光学・医療用機械,-,-,-,-,-,7,-,84,54,"7,693",-,-,29,-,31,48,-,-,-,-,40,測量・光学・医療用機械,,,,,
41,事務用機器,40,-,-,31,-,-,-,25,298,-,-,-,27,-,-,14,-,-,-,-,41,事務用機器,,,,,
42,その他機械,-,-,-,-,-,-,-,120,-,8,-,-,-,-,-,-,-,-,-,-,42,その他機械,,,,,
化学工業品,,513,-,254,630,451,36,-,"5,957","1,166","34,427",287,75,"4,847",-,"7,243","3,154",-,479,"1,590",171,化学工業品,,,,,,
43,陶磁器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,43,陶磁器,,,,,
44,セメント,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,セメント,,,,,
45,ガラス類,-,-,-,-,-,-,-,56,-,-,-,-,-,-,158,150,-,-,-,-,45,ガラス類,,,,,
46,窯業品,-,-,-,-,-,36,-,213,3,323,-,-,60,-,2,42,-,-,-,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,揮発油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,
49,その他の石油,-,-,-,-,-,-,-,110,-,"1,710",-,-,-,-,-,8,-,-,30,-,49,その他の石油,,,,,
50,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス,,,,,
51,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,LPG/液化石油ガス,,,,,
52,その他石油製品,15,-,-,-,-,-,-,-,-,"2,145",-,-,-,-,165,-,-,-,60,-,52,その他石油製品,,,,,
53,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,コークス,,,,,
54,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,石炭製品,,,,,
55,化学薬品,30,-,-,-,-,-,-,-,105,"2,237",-,-,119,-,-,170,-,-,-,-,55,化学薬品,,,,,
56,化学肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,化学肥料,,,,,
57,その他化学工業品,468,-,254,630,451,-,-,"5,578","1,058","28,012",287,75,"4,668",-,"6,916","2,784",-,479,"1,500",171,57,その他化学工業品,,,,,
軽工業品,,-,-,15,-,13,-,-,715,93,246,189,-,784,315,27,106,-,-,60,-,軽工業品,,,,,,
58,紙・パルプ,-,-,-,-,13,-,-,48,2,122,-,-,761,315,1,-,-,-,-,-,58,紙・パルプ,,,,,
59,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,糸及び紡績半製品,,,,,
60,その他繊維工業品,-,-,15,-,-,-,-,379,85,109,166,-,8,-,26,106,-,-,-,-,60,その他繊維工業品,,,,,
61,砂糖,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,61,砂糖,,,,,
62,製造食品,-,-,-,-,-,-,-,215,-,-,15,-,1,-,-,-,-,-,60,-,62,製造食品,,,,,
63,飲料,-,-,-,-,-,-,-,73,6,15,-,-,14,-,-,-,-,-,-,-,63,飲料,,,,,
64,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,水,,,,,
65,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,たばこ,,,,,
66,その他食料工業品,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,66,その他食料工業品,,,,,
雑工業品,,"2,488",-,1,-,-,7,15,"2,537",199,"2,530",60,185,326,-,201,177,-,4,219,10,雑工業品,,,,,,
67,がん具,-,-,-,-,-,-,-,60,-,-,60,-,15,-,-,-,-,-,54,-,67,がん具,,,,,
68,衣服・身廻品・はきもの,-,-,-,-,-,7,-,81,131,58,-,-,155,-,73,-,-,4,-,-,68,衣服・身廻品・はきもの,,,,,
69,文房具・運動娯楽用品・楽器,-,-,-,-,-,-,-,124,39,"1,990",-,-,-,-,29,30,-,-,-,10,69,文房具・運動娯楽用品・楽器,,,,,
70,家具装備品,-,-,-,-,-,-,15,120,-,106,-,185,29,-,19,68,-,-,45,-,70,家具装備品,,,,,
71,その他日用品,-,-,-,-,-,-,-,30,20,165,-,-,-,-,-,-,-,-,-,-,71,その他日用品,,,,,
72,ゴム製品,-,-,1,-,-,-,-,9,9,156,-,-,97,-,50,4,-,-,-,-,72,ゴム製品,,,,,
73,木製品,-,-,-,-,-,-,-,-,-,25,-,-,-,-,30,-,-,-,-,-,73,木製品,,,,,
74,その他製造工業品,"2,488",-,-,-,-,-,-,"2,113",-,30,-,-,30,-,-,75,-,-,120,-,74,その他製造工業品,,,,,
特殊品,,30,-,64,-,165,317,-,"116,178",217,"180,368",30,900,191,8,"1,320",357,-,-,180,-,特殊品,,,,,,
75,金属くず,-,-,-,-,165,-,-,-,-,"1,025",-,-,-,-,-,-,-,-,-,-,75,金属くず,,,,,
76,再利用資材,-,-,30,-,-,-,-,"115,965",-,"174,782",-,-,-,-,-,-,-,-,-,-,76,再利用資材,,,,,
77,動植物性製造飼肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,動植物性製造飼肥料,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物,,,,,
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂,,,,,
80,輸送用容器,-,-,-,-,-,317,-,161,-,"4,519",30,-,11,8,"1,249",304,-,-,180,-,80,輸送用容器,,,,,
81,取合せ品,30,-,34,-,-,-,-,52,217,42,-,900,180,-,71,53,-,-,-,-,81,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,0,0,0,0,1,0,0,0,,3,1,,,,,0,0,0,0,0,1,,2,2,2,2,2,3,3,2
8872509,2020/11/7 12:49,1,63,11,13,3,3,2,1,1,1,0,0,0,0,0,0,2,2,1,,,,,,,,,,,,,20,その他サービス,2,,1,3,1,2,3,1,3,0,0,0,0,0,1,0,0,1,0,0,0,,2,3,2,2,2,2,0,1,0,0,0,0,,2,2,2,2,1,3,3,2
8872917,2020/11/7 14:38,1,61,11,14,3,3,2,1,1,0,0,0,0,0,0,0,2,1,1,,,,,,,,,,,,,4,,9,,1,5,5,2,5,1,4,0,0,0,0,0,1,1,0,0,0,0,0,,1,3,2,1,1,3,0,1,0,0,0,0,,1,3,2,1,2,2,2,1
8874885,2020/11/7 18:11,1,47,8,13,3,3,4,1,1,0,0,0,0,0,0,0,3,1,1,,,,,,,,,,,2,,19,,2,,1,2,1,1,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,,1,1,3,3,2,3,0,0,0,1,0,0,,1,1,1,1,1,1,3,1
8878611,2020/11/7 17:26,1,58,10,12,3,4,3,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,,,1,3,,6,,2,3,3,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,1,,2,2,,,,,1,0,0,0,0,0,,1,1,1,1,1,3,5,3
8878637,2020/11/7 17:22,1,62,11,12,3,3,2,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,,,2,,2,,2,5,5,2,5,2,4,0,0,0,0,0,0,1,0,0,1,0,0,,1,3,2,2,2,3,0,0,1,0,0,0,,2,2,2,2,2,3,5,2
8885759,2020/11/7 17:29,2,37,6,13,3,3,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,,,,8,,2,,2,6,3,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,,2,2,2,2,3,2,0,1,1,0,0,0,,1,2,2,2,1,3,3,2
8886182,2020/11/7 13:55,2,28,4,12,3,5,2,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,1,1,0,0,0,0,,,,6,,3,,3,6,4,2,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,,1,2,1,1,1,2,0,1,0,0,0,0,,1,1,1,1,1,1,1,1
8887215,2020/11/7 17:50,1,63,11,11,3,3,1,1,1,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,4,,7,,2,6,6,2,6,1,3,1,1,0,0,0,0,1,0,0,0,0,0,,2,3,2,2,2,4,0,1,1,0,0,0,,,,,,,2,2,1
8891200,2020/11/7 19:30,2,49,8,13,3,3,5,1,1,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,1,0,0,0,,1,2,19,,2,,1,3,1,1,2,2,4,0,0,1,0,0,1,0,0,0,0,0,0,,2,1,3,3,1,2,1,0,1,0,0,0,,2,2,2,2,2,3,3,3
8907912,2020/11/7 13:44,1,54,9,11,3,1,5,1,1,0,0,0,0,1,0,0,2,2,1,,,,,,,,,,,2,1,20,公務,2,,1,1,1,2,6,3,5,0,0,0,0,0,0,0,0,0,1,0,0,,2,1,,,,,0,0,0,0,0,1,,2,3,2,3,2,4,4,2
8910462,2020/11/6 23:09,1,46,8,13,3,4,3,1,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,1,20,ソフトウェア,5,,1,4,2,2,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,1,2,1,2,1,2,0,0,1,0,0,0,,1,1,1,1,1,1,1,1
8911459,2020/11/7 18:02,2,41,7,14,3,5,5,1,1,0,0,0,0,1,0,0,3,2,1,,,,,,,,,,,4,4,10,,3,,2,3,1,1,2,1,5,0,0,0,0,0,0,0,0,1,0,0,0,,3,2,,,,,0,0,0,0,0,1,,2,1,2,2,2,3,2,1
8951193,2020/11/7 13:15,1,36,6,14,3,3,3,1,1,0,0,0,0,0,0,0,2,2,2,0,1,0,0,1,0,0,0,0,,,1,8,,1,,2,3,2,1,3,2,5,1,1,0,0,0,0,0,0,1,1,0,0,,1,2,,,,,1,0,0,0,0,0,,2,2,2,1,2,3,4,3
8984462,2020/11/7 20:15,2,40,7,13,3,5,4,1,1,0,0,0,0,0,0,0,3,1,1,,,,,,,,,,,1,,5,,11,コールセンター,1,1,1,1,6,1,5,0,0,0,0,0,0,1,0,0,0,0,0,,1,1,,,,,0,0,1,0,0,0,,1,1,1,1,1,1,1,1
8996219,2020/11/7 13:30,1,32,5,13,3,4,3,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,,,1,2,,5,,1,6,6,3,6,3,4,1,1,0,0,0,0,0,0,0,0,0,0,,2,3,1,5,2,4,0,0,1,0,0,0,,2,2,1,1,2,2,2,2
8998700,2020/11/7 20:14,2,45,8,12,3,3,4,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,2,,12,,2,,2,5,2,1,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,,1,2,1,3,3,3,1,1,1,1,0,0,,1,1,1,1,2,2,2,1
9037086,2020/11/6 22:19,1,39,6,14,3,3,2,1,1,0,0,0,0,0,0,0,2,1,1,,,,,,,,,,,,,4,,2,,2,6,4,2,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,,1,3,5,5,5,5,0,1,0,1,0,0,,1,1,1,1,1,1,2,1
9050987,2020/11/7 14:55,1,54,9,13,3,5,3,1,1,1,0,0,0,1,0,0,2,2,2,1,1,0,0,1,0,0,0,0,,,1,4,,1,,2,4,2,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,,2,1,2,1,2,2,0,1,0,0,0,0,,2,2,1,2,1,2,2,1
9200480,2020/11/6 23:39,1,56,10,13,3,5,2,1,1,0,0,0,0,0,0,0,2,1,1,,,,,,,,,,,,,16,,4,,1,4,4,2,6,3,4,0,0,0,0,0,0,0,0,1,0,0,0,,2,1,4,3,3,3,0,0,0,0,0,1,,3,3,2,1,2,4,4,2
9201982,2020/11/7 18:02,2,43,7,11,3,3,2,1,1,0,0,0,0,0,0,0,2,1,1,,,,,,,,,,,,,20,信用金庫,2,,2,6,2,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,,1,1,2,2,3,3,0,1,0,1,0,0,,1,3,1,3,1,2,2,1
9206803,2020/11/7 17:09,1,47,8,13,3,4,1,1,1,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,20,it,5,,2,5,5,2,5,2,3,1,0,0,0,0,1,0,0,0,0,0,0,,2,1,2,2,4,3,0,1,0,0,0,0,,,,,,,2,2,1
9226116,2020/11/7 17:26,2,34,5,13,3,3,1,1,1,0,0,0,0,0,0,0,3,1,,,,,,,,,,,,,,2,,2,,2,6,5,3,6,1,4,1,1,0,0,0,0,0,0,0,0,0,0,,2,1,3,3,3,3,0,0,1,0,0,0,,,,,,,3,1,1
9235328,2020/11/7 17:58,1,59,10,11,3,4,2,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,,,2,,5,,2,2,3,1,3,2,5,1,0,0,0,0,1,1,0,0,0,0,0,,2,1,,,,,0,0,1,0,0,0,,1,2,1,1,1,3,3,1
9254736,2020/11/7 14:11,1,53,9,12,3,1,5,1,1,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,1,0,混雑といってもかなり緩和されたから,4,4,20,公務員,10,,1,1,1,2,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,,1,3,3,2,2,3,1,1,1,0,0,0,,1,1,1,1,1,2,2,1
9281448,2020/11/7 18:30,1,36,6,13,3,4,2,1,1,0,1,0,0,0,0,0,2,2,1,,,,,,,,,,,,,20,IT,5,,1,3,2,2,3,2,2,0,1,0,1,0,0,0,0,1,0,0,0,,2,2,2,2,2,2,1,0,0,0,0,0,,1,1,1,1,1,2,2,1
9284940,2020/11/7 17:42,2,45,8,13,3,4,4,1,1,0,0,0,0,1,0,0,2,1,1,,,,,,,,,,,1,,14,,10,,1,4,1,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,,1,1,3,2,2,2,0,0,1,0,0,0,,1,1,1,1,2,1,1,1
9310026,2020/11/6 23:38,2,52,9,13,3,3,5,1,1,0,0,0,0,0,0,0,2,1,1,,,,,,,,,,,1,1,11,,2,,2,2,2,2,3,1,1,0,0,1,0,0,0,1,0,1,1,0,0,,1,1,2,2,2,2,0,0,1,0,0,0,,1,1,1,1,1,2,3,1
9333717,2020/11/7 13:42,1,62,11,11,3,3,4,1,1,0,0,0,0,0,0,0,2,1,1,,,,,,,,,,,2,,2,,2,,2,2,2,1,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,,1,1,2,1,1,2,0,1,0,0,0,0,,1,1,1,1,1,2,1,1
9339452,2020/11/6 22:34,1,37,6,13,3,5,5,1,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,0,0,,2,2,4,,1,,1,4,2,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,1,2,1,0,1,0,0,0,0,,3,1,3,1,3,2,2,1
9350891,2020/11/7 17:54,1,32,5,13,3,3,3,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,0,0,0,,,1,10,,2,,2,2,2,2,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,,1,1,2,3,3,4,1,1,1,1,0,0,,1,1,1,1,1,2,2,1
9356288,2020/11/7 15:04,2,46,8,13,3,3,1,1,1,0,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,7,,2,,1,6,6,2,6,2,4,1,0,0,0,0,0,1,0,0,0,0,0,,2,1,2,2,3,3,0,1,0,0,0,0,,,,,,,2,2,1
9362743,2020/11/7 11:47,2,26,4,11,3,3,5,1,1,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,1,0,0,,4,1,4,,2,,2,2,2,3,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,2,1,2,3,0,0,1,0,0,0,,2,2,2,2,2,4,4,2
9367794,2020/11/7 14:22,2,36,6,12,3,3,5,1,1,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,,4,4,8,,2,,6,6,1,3,2,2,5,0,0,0,0,0,0,0,0,0,1,0,0,,4,1,,,,,0,0,0,0,0,1,,2,2,2,2,2,4,4,3
9370495,2020/11/6 22:32,1,32,5,13,3,4,5,1,1,0,0,0,0,1,0,0,1,1,2,0,1,0,0,1,0,0,0,0,,1,1,2,,5,,2,2,2,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,,2,1,,,,,1,1,1,1,0,0,,2,2,2,2,2,2,2,1
9374303,2020/11/7 17:11,1,40,7,13,3,3,4,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,2,,4,,2,,2,3,2,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,,3,1,2,2,2,2,1,0,0,0,0,0,,2,1,1,1,1,1,2,1
9381418,2020/11/7 20:17,1,63,11,14,3,5,5,1,1,0,0,0,0,0,0,0,2,1,1,,,,,,,,,,,2,1,7,,1,,1,3,1,1,2,3,4,0,0,1,0,0,0,0,0,1,0,0,0,,1,3,3,3,3,3,0,0,0,0,0,1,,1,2,1,2,1,4,4,3
9392151,2020/11/7 18:27,1,50,9,13,3,1,4,1,1,1,0,0,0,0,0,0,2,2,1,,,,,,,,,,,2,,19,,2,,1,1,1,1,1,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,1,3,2,2,2,4,1,0,1,0,0,0,,2,2,2,2,2,2,2,3
11936250,2020/11/7 17:11,2,31,5,13,3,5,5,1,1,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,3,1,8,,1,,2,6,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,3,2,1,1,0,0,0,0,0,,1,2,2,1,1,1,1,1
11949185,2020/11/7 18:08,1,64,11,11,3,3,2,1,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,4,,9,,1,3,3,2,6,2,2,1,0,0,0,0,0,1,0,0,0,1,0,yahoo,1,1,4,4,3,3,1,1,0,1,0,0,,2,1,1,1,2,2,3,3
11955281,2020/11/7 1:13,2,25,4,13,3,3,5,1,1,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,,1,1,20,人材,2,,1,3,1,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,1,,2,1,,,,,0,0,0,0,0,1,,1,1,3,1,3,4,5,3
12017339,2020/11/7 19:01,1,52,9,13,3,3,2,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,,,8,,2,,1,3,2,2,3,2,4,0,1,0,0,0,0,0,0,0,0,1,0,yahoo乗換案内,2,1,2,2,2,4,0,1,0,0,0,0,,1,2,2,1,1,2,2,1
12060538,2020/11/6 23:19,2,28,4,13,3,5,5,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,0,,4,1,7,,2,,1,3,1,3,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,3,1,0,0,1,0,0,,2,2,1,1,2,2,2,1
12067111,2020/11/7 18:46,1,39,6,13,3,3,2,1,1,0,0,0,0,0,0,0,2,1,1,,,,,,,,,,,,,20,技術サービス業,2,,2,4,3,2,3,1,5,0,1,0,0,0,0,0,0,1,0,0,0,,3,1,,,,,0,1,1,0,0,0,,1,1,2,1,1,1,3,1
12173998,2020/11/7 11:50,1,50,9,11,3,3,4,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,2,,11,,1,,2,2,2,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,,1,1,,,,,0,0,1,0,0,0,,1,2,2,2,2,3,4,2
12188055,2020/11/7 17:20,2,48,8,14,3,4,1,1,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,20,ソフトウェア,5,,2,6,5,1,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,0,0,1,0,0,0,,,,,,,2,1,1
12210476,2020/11/7 20:15,2,43,7,13,3,3,3,1,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1,0,0,,,1,8,,2,,2,3,2,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,,2,1,3,3,3,3,0,0,0,0,0,1,,2,2,2,2,2,3,5,3
12260433,2020/11/7 13:18,2,46,8,13,3,3,5,1,1,0,0,0,0,0,0,0,1,1,2,1,1,1,0,1,0,0,0,0,,2,1,5,,2,,1,1,1,2,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,,1,1,1,1,1,1,0,1,1,1,0,0,,1,1,1,1,1,1,1,1
12332771,2020/11/7 14:12,1,50,9,13,3,1,5,1,1,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,1,0,0,0,,2,1,19,,2,,2,5,2,3,2,2,5,1,0,0,0,0,0,0,0,0,0,1,0,Yahoo乗換案内,1,3,,,,,1,0,0,0,0,0,,1,3,2,1,1,1,2,1
12346632,2020/11/7 17:05,2,43,7,13,3,3,5,1,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,,4,4,11,,1,,2,2,2,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,,3,1,,,,,0,0,0,0,0,1,,3,3,3,3,3,3,4,3
12382141,2020/11/7 0:22,1,51,9,13,3,3,2,1,1,1,0,0,0,0,0,0,2,1,1,,,,,,,,,,,,,6,,1,,2,4,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,,2,3,2,1,2,3,0,1,1,1,0,0,,1,1,1,1,1,1,1,1
12382866,2020/11/7 14:24,1,55,10,11,3,3,3,1,1,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,,,1,20,カスタマーエンジニア,6,,1,2,3,2,3,2,5,1,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,0,0,0,0,0,1,,1,1,1,1,1,1,4,1
