Id,名称,情報,緯度,経度
59,0.99,[sanitize]1.29,35.6896248,139.8666916
59,1.11,[sanitize]1.41,35.6896248,139.8668166
59,0.99,[sanitize]1.3,35.6896248,139.8669416
59,1.01,[sanitize]1.32,35.6896248,139.8670666
59,1.09,[sanitize]1.41,35.6896248,139.8671916
59,1.16,[sanitize]1.48,35.6896248,139.8673166
59,1.09,[sanitize]1.41,35.6896248,139.8674416
59,0.96,[sanitize]1.28,35.6896248,139.8675666
59,0.93,[sanitize]1.25,35.6896248,139.8676916
59,1.16,[sanitize]1.48,35.6896248,139.8678166
59,1.26,[sanitize]1.59,35.6896248,139.8679416
59,1.26,[sanitize]1.59,35.6896248,139.8680666
59,1.22,[sanitize]1.55,35.6896248,139.8681916
59,1.15,[sanitize]1.49,35.6896248,139.8683166
59,1.32,[sanitize]1.65,35.6896248,139.8684416
59,1.32,[sanitize]1.66,35.6896248,139.8685666
59,1.33,[sanitize]1.67,35.6896248,139.8686916
59,1.28,[sanitize]1.62,35.6896248,139.8688166
59,0.94,[sanitize]1.28,35.6896248,139.8689416
59,0.95,[sanitize]1.29,35.6896248,139.8690666
59,1.03,[sanitize]1.37,35.6896248,139.8691916
59,0.95,[sanitize]1.3,35.6896248,139.8693166
59,0.95,[sanitize]1.3,35.6896248,139.8694416
59,1.05,[sanitize]1.4,35.6896248,139.8695666
59,1.12,[sanitize]1.47,35.6896248,139.8696916
59,1.14,[sanitize]1.49,35.6896248,139.8698166
59,1.25,[sanitize]1.6,35.6896248,139.8699416
59,1.16,[sanitize]1.51,35.6896248,139.8700666
59,1.15,[sanitize]1.5,35.6896248,139.8701916
59,1.1,[sanitize]1.45,35.6896248,139.8703166
59,1.04,[sanitize]1.39,35.6896248,139.8704416
59,1.02,[sanitize]1.37,35.6896248,139.8705666
59,0.88,[sanitize]1.23,35.6896248,139.8706917
59,0.69,[sanitize]1.04,35.6896248,139.8708167
59,0.58,[sanitize]0.94,35.6896248,139.8709417
59,0.54,[sanitize]0.9,35.6896248,139.8710667
59,0.63,[sanitize]0.99,35.6896248,139.8711917
59,0.75,[sanitize]1.1,35.6896248,139.8713167
59,1.02,[sanitize]1.38,35.6896248,139.8714417
59,1.17,[sanitize]1.53,35.6896248,139.8715667
59,0.93,[sanitize]1.29,35.6896248,139.8716917
59,0.97,[sanitize]1.32,35.6896248,139.8718167
59,0.94,[sanitize]1.3,35.6896248,139.8719417
59,0.91,[sanitize]1.27,35.6896248,139.8720667
59,1.04,[sanitize]1.4,35.6896248,139.8721917
59,1.01,[sanitize]1.37,35.6896248,139.8723167
59,1.07,[sanitize]1.43,35.6896248,139.8724417
59,0.99,[sanitize]1.35,35.6896248,139.8725667
59,0.88,[sanitize]1.24,35.6896248,139.8726917
59,0.94,[sanitize]1.3,35.6896248,139.8728167
59,0.53,[sanitize]0.89,35.6896248,139.8729417
59,0.32,[sanitize]0.68,35.6896248,139.8730667
59,0.57,[sanitize]0.93,35.6896248,139.8731917
59,0.68,[sanitize]1.04,35.6896248,139.8733167
59,0.62,[sanitize]0.98,35.6896248,139.8734417
59,0.59,[sanitize]0.95,35.6896248,139.8735667
59,0.59,[sanitize]0.95,35.6896248,139.8736917
59,0.6,[sanitize]0.96,35.6896248,139.8738167
59,0.51,[sanitize]0.87,35.6896248,139.8739417
59,0.45,[sanitize]0.8,35.6896248,139.8740667
59,0.74,[sanitize]1.09,35.6896248,139.8741917
59,0.7,[sanitize]1.05,35.6896248,139.8743167
59,0.45,[sanitize]0.81,35.6896248,139.8744417
59,0.48,[sanitize]0.83,35.6896248,139.8745667
59,0.67,[sanitize]1.01,35.6896248,139.8746917
59,0.75,[sanitize]1.08,35.6896248,139.8748167
59,0.67,[sanitize]0.99,35.6896248,139.8749417
59,0.62,[sanitize]0.93,35.6896248,139.8750667
59,0.83,[sanitize]1.13,35.6896248,139.8751917
59,0.75,[sanitize]1.02,35.6896248,139.8753167
59,0.82,[sanitize]1.06,35.6896248,139.8754417
59,0.75,[sanitize]1.09,35.6896248,139.8755667
59,0.63,[sanitize]0.97,35.6896248,139.8756917
59,0.69,[sanitize]0.91,35.6896248,139.8758167
59,0.7,[sanitize]0.9,35.6896248,139.8759417
59,0.61,[sanitize]0.8,35.6896248,139.8760667
59,0.4,[sanitize]0.6,35.6896248,139.8761917
59,0.24,[sanitize]0.43,35.6896248,139.8763167
59,0.12,[sanitize]0.29,35.6896248,139.8764417
59,0.35,[sanitize]0.54,35.6896248,139.8765667
59,0.46,[sanitize]0.54,35.6896248,139.8766917
59,0.54,[sanitize]0.57,35.6896248,139.8768167
59,0.58,[sanitize]0.6,35.6896248,139.8770667
59,0.71,[sanitize]0.74,35.6896248,139.8771917
59,0.75,[sanitize]0.78,35.6896248,139.8773167
59,0.74,[sanitize]0.77,35.6896248,139.8774417
59,0.86,[sanitize]0.87,35.6896248,139.8775667
59,0.99,[sanitize]1.01,35.6896248,139.8776917
59,0.91,[sanitize]0.92,35.6896248,139.8778167
59,0.85,[sanitize]0.86,35.6896248,139.8779417
59,0.82,[sanitize]0.83,35.6896248,139.8780667
59,0.9,[sanitize]0.9,35.6896248,139.8781917
59,0.86,[sanitize]0.84,35.6896248,139.8783167
59,0.82,[sanitize]0.8,35.6896248,139.8784417
59,0.82,[sanitize]0.79,35.6896248,139.8785667
59,0.75,[sanitize]0.73,35.6896248,139.8786917
59,0,1.4,35.6895415,139.8599416
59,0,3.46,35.6895415,139.8600666
59,0.88,2.01,35.6895415,139.8601916
59,2.99,[sanitize]0.09,35.6895415,139.8603166
59,3.56,[sanitize]1.06,35.6895415,139.8604416
59,3.51,[sanitize]1.22,35.6895415,139.8605666
59,2.87,[sanitize]1.42,35.6895415,139.8606916
59,2.66,[sanitize]1.53,35.6895415,139.8608166
59,2.9,[sanitize]1.72,35.6895415,139.8609416
59,2.53,[sanitize]1.48,35.6895415,139.8610666
59,2.14,[sanitize]1.21,35.6895415,139.8611916
59,2.19,[sanitize]1.24,35.6895415,139.8613166
59,2.21,[sanitize]1.34,35.6895415,139.8614416
59,2.21,[sanitize]1.52,35.6895415,139.8615666
59,2.04,[sanitize]1.41,35.6895415,139.8616916
59,1.93,[sanitize]1.37,35.6895415,139.8618166
59,1.77,[sanitize]1.34,35.6895415,139.8619416
59,1.52,[sanitize]1.18,35.6895415,139.8620666
59,1.48,[sanitize]1.2,35.6895415,139.8621916
59,1.63,[sanitize]1.37,35.6895415,139.8623166
59,1.44,[sanitize]1.28,35.6895415,139.8624416
59,1.44,[sanitize]1.34,35.6895415,139.8625666
59,1.33,[sanitize]1.35,35.6895415,139.8626916
59,1.42,[sanitize]1.44,35.6895415,139.8628166
59,1.6,[sanitize]1.64,35.6895415,139.8629416
59,1.6,[sanitize]1.67,35.6895415,139.8630666
59,1.36,[sanitize]1.46,35.6895415,139.8631916
59,1.46,[sanitize]1.55,35.6895415,139.8633166
59,1.43,[sanitize]1.52,35.6895415,139.8634416
59,1.38,[sanitize]1.49,35.6895415,139.8635666
59,1.23,[sanitize]1.36,35.6895415,139.8636916
59,1.25,[sanitize]1.35,35.6895415,139.8638166
59,1.25,[sanitize]1.36,35.6895415,139.8639416
59,1.02,[sanitize]1.13,35.6895415,139.8640666
59,0.81,[sanitize]0.95,35.6895415,139.8641916
59,0.61,[sanitize]0.76,35.6895415,139.8643166
59,0.55,[sanitize]0.74,35.6895415,139.8644416
59,0.62,[sanitize]0.82,35.6895415,139.8645666
59,0.62,[sanitize]0.82,35.6895415,139.8646916
59,0.53,[sanitize]0.74,35.6895415,139.8648166
59,0.52,[sanitize]0.74,35.6895415,139.8649416
59,0.79,[sanitize]1.02,35.6895415,139.8650666
59,1.01,[sanitize]1.24,35.6895415,139.8651916
59,0.96,[sanitize]1.2,35.6895415,139.8653166
59,0.81,[sanitize]1.07,35.6895415,139.8654416
59,0.82,[sanitize]1.07,35.6895415,139.8655666
59,1,[sanitize]1.26,35.6895415,139.8656916
59,1.02,[sanitize]1.29,35.6895415,139.8658166
59,0.75,[sanitize]1.03,35.6895415,139.8659416
59,0.63,[sanitize]0.9,35.6895415,139.8660666
59,0.71,[sanitize]0.99,35.6895415,139.8661916
59,0.81,[sanitize]1.1,35.6895415,139.8663166
59,0.84,[sanitize]1.15,35.6895415,139.8664416
59,0.9,[sanitize]1.21,35.6895415,139.8665666
59,1.1,[sanitize]1.41,35.6895415,139.8666916
59,1.1,[sanitize]1.4,35.6895415,139.8668166
59,0.85,[sanitize]1.16,35.6895415,139.8669416
59,0.84,[sanitize]1.16,35.6895415,139.8670666
59,1.1,[sanitize]1.42,35.6895415,139.8671916
59,1.13,[sanitize]1.45,35.6895415,139.8673166
59,1,[sanitize]1.32,35.6895415,139.8674416
59,0.9,[sanitize]1.22,35.6895415,139.8675666
59,0.84,[sanitize]1.16,35.6895415,139.8676916
59,1.01,[sanitize]1.33,35.6895415,139.8678166
59,1.25,[sanitize]1.57,35.6895415,139.8679416
59,1.22,[sanitize]1.56,35.6895415,139.8680666
59,1.12,[sanitize]1.45,35.6895415,139.8681916
59,1.12,[sanitize]1.46,35.6895414,139.8683166
59,1.37,[sanitize]1.7,35.6895414,139.8684416
59,1.34,[sanitize]1.68,35.6895414,139.8685666
59,1.3,[sanitize]1.64,35.6895414,139.8686916
59,1.15,[sanitize]1.49,35.6895414,139.8688166
59,0.84,[sanitize]1.18,35.6895414,139.8689416
59,0.82,[sanitize]1.16,35.6895414,139.8690666
59,0.87,[sanitize]1.21,35.6895414,139.8691916
59,1.01,[sanitize]1.36,35.6895414,139.8693166
59,1.04,[sanitize]1.39,35.6895414,139.8694416
59,1.08,[sanitize]1.43,35.6895414,139.8695666
59,1.11,[sanitize]1.45,35.6895414,139.8696916
59,1.05,[sanitize]1.4,35.6895414,139.8698166
59,1.12,[sanitize]1.47,35.6895414,139.8699416
59,1.18,[sanitize]1.53,35.6895414,139.8700666
59,1.12,[sanitize]1.47,35.6895414,139.8701916
59,1.09,[sanitize]1.45,35.6895414,139.8703166
59,1.05,[sanitize]1.4,35.6895414,139.8704416
59,1.06,[sanitize]1.41,35.6895414,139.8705666
59,0.81,[sanitize]1.17,35.6895414,139.8706916
59,0.67,[sanitize]1.02,35.6895414,139.8708167
59,0.63,[sanitize]0.99,35.6895414,139.8709417
59,0.6,[sanitize]0.96,35.6895414,139.8710667
59,0.6,[sanitize]0.96,35.6895414,139.8711917
59,0.73,[sanitize]1.09,35.6895414,139.8713167
59,1.07,[sanitize]1.43,35.6895414,139.8714417
59,1.15,[sanitize]1.51,35.6895414,139.8715667
59,0.9,[sanitize]1.26,35.6895414,139.8716917
59,0.98,[sanitize]1.34,35.6895414,139.8718167
59,0.97,[sanitize]1.33,35.6895414,139.8719417
59,0.85,[sanitize]1.21,35.6895414,139.8720667
59,0.96,[sanitize]1.31,35.6895414,139.8721917
59,0.85,[sanitize]1.21,35.6895414,139.8723167
59,0.9,[sanitize]1.26,35.6895414,139.8724417
59,0.96,[sanitize]1.32,35.6895414,139.8725667
59,0.98,[sanitize]1.34,35.6895414,139.8726917
59,1,[sanitize]1.36,35.6895414,139.8728167
59,0.77,[sanitize]1.13,35.6895414,139.8729417
59,0.51,[sanitize]0.87,35.6895414,139.8730667
59,0.71,[sanitize]1.06,35.6895414,139.8731917
59,0.75,[sanitize]1.11,35.6895414,139.8733167
59,0.71,[sanitize]1.07,35.6895414,139.8734417
59,0.68,[sanitize]1.04,35.6895414,139.8735667
59,0.64,[sanitize]1,35.6895414,139.8736917
59,0.62,[sanitize]0.97,35.6895414,139.8738167
59,0.44,[sanitize]0.8,35.6895414,139.8739417
59,0.43,[sanitize]0.78,35.6895414,139.8740667
59,0.78,[sanitize]1.14,35.6895414,139.8741917
59,0.69,[sanitize]1.04,35.6895414,139.8743167
59,0.55,[sanitize]0.89,35.6895414,139.8744417
59,0.56,[sanitize]0.89,35.6895414,139.8745667
59,0.66,[sanitize]0.99,35.6895414,139.8746917
59,0.67,[sanitize]1.01,35.6895414,139.8748167
59,0.72,[sanitize]1.03,35.6895414,139.8749417
59,0.71,[sanitize]1.01,35.6895414,139.8750667
59,0.82,[sanitize]1.1,35.6895414,139.8751917
59,0.77,[sanitize]1.04,35.6895414,139.8753167
59,0.85,[sanitize]1.12,35.6895414,139.8754417
59,0.74,[sanitize]1.08,35.6895414,139.8755667
59,0.6,[sanitize]0.94,35.6895414,139.8756917
59,0.65,[sanitize]0.9,35.6895414,139.8758167
59,0.68,[sanitize]0.88,35.6895414,139.8759417
59,0.53,[sanitize]0.72,35.6895414,139.8760667
59,0.31,[sanitize]0.51,35.6895414,139.8761917
59,0.15,[sanitize]0.33,35.6895414,139.8763167
59,0.36,[sanitize]0.53,35.6895414,139.8765667
59,0.47,[sanitize]0.53,35.6895414,139.8766917
59,0.72,[sanitize]0.74,35.6895414,139.8771917
59,0.77,[sanitize]0.79,35.6895414,139.8773167
59,0.68,[sanitize]0.7,35.6895414,139.8774417
59,0.75,[sanitize]0.76,35.6895414,139.8775667
59,0.8,[sanitize]0.81,35.6895414,139.8776917
59,0.79,[sanitize]0.81,35.6895414,139.8778167
59,0.82,[sanitize]0.83,35.6895414,139.8779417
59,0.76,[sanitize]0.78,35.6895414,139.8780667
59,0.87,[sanitize]0.87,35.6895414,139.8781917
59,0.84,[sanitize]0.82,35.6895414,139.8783167
59,0.81,[sanitize]0.78,35.6895414,139.8784417
59,0.81,[sanitize]0.78,35.6895414,139.8785667
59,0.75,[sanitize]0.72,35.6895414,139.8786917
59,0,2.35,35.6894581,139.8599416
59,0,4.3,35.6894581,139.8600666
59,2.32,0.59,35.6894581,139.8601916
59,3.41,[sanitize]0.84,35.6894581,139.8603166
59,3.47,[sanitize]1.26,35.6894581,139.8604416
59,4.14,[sanitize]1.53,35.6894581,139.8605666
59,3.46,[sanitize]1.45,35.6894581,139.8606916
59,2.26,[sanitize]1.2,35.6894581,139.8608166
59,2.61,[sanitize]1.44,35.6894581,139.8609416
59,2.67,[sanitize]1.56,35.6894581,139.8610666
59,2.19,[sanitize]1.15,35.6894581,139.8611916
59,2.05,[sanitize]1.06,35.6894581,139.8613166
59,2.39,[sanitize]1.51,35.6894581,139.8614416
59,2.4,[sanitize]1.65,35.6894581,139.8615666
59,2.15,[sanitize]1.45,35.6894581,139.8616916
59,1.51,[sanitize]1.12,35.6894581,139.8618166
59,1.23,[sanitize]1.08,35.6894581,139.8619416
59,1.32,[sanitize]1.08,35.6894581,139.8620666
59,1.27,[sanitize]0.98,35.6894581,139.8621916
59,1.08,[sanitize]0.9,35.6894581,139.8623166
59,1.52,[sanitize]1.4,35.6894581,139.8624416
59,1.49,[sanitize]1.39,35.6894581,139.8625666
59,1.49,[sanitize]1.51,35.6894581,139.8626916
59,1.62,[sanitize]1.64,35.6894581,139.8628166
59,1.35,[sanitize]1.39,35.6894581,139.8629416
59,1.41,[sanitize]1.47,35.6894581,139.8630666
59,1.48,[sanitize]1.58,35.6894581,139.8631916
59,1.55,[sanitize]1.65,35.6894581,139.8633166
59,1.53,[sanitize]1.65,35.6894581,139.8634416
59,1.42,[sanitize]1.55,35.6894581,139.8635666
59,1.32,[sanitize]1.45,35.6894581,139.8636916
59,1.35,[sanitize]1.44,35.6894581,139.8638166
59,1.04,[sanitize]1.13,35.6894581,139.8639416
59,0.82,[sanitize]0.94,35.6894581,139.8640666
59,0.67,[sanitize]0.8,35.6894581,139.8641916
59,0.58,[sanitize]0.73,35.6894581,139.8643166
59,0.61,[sanitize]0.79,35.6894581,139.8644416
59,0.68,[sanitize]0.87,35.6894581,139.8645666
59,0.58,[sanitize]0.78,35.6894581,139.8646916
59,0.39,[sanitize]0.59,35.6894581,139.8648166
59,0.37,[sanitize]0.59,35.6894581,139.8649416
59,0.45,[sanitize]0.67,35.6894581,139.8650666
59,0.49,[sanitize]0.74,35
