町丁目,世帯数[世帯],男[人],女[人],合計[人]
{ "type": "Feature", "properties": { "SAUID": 20462, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 20462, "SAFIELD001": 20472, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 2.0, "SAFIELD005": "闕丞次蝨ｰ蛹ｺ", "SAFIELD006": "蟆丞ｱｱ蜿ｰ荳�荳∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 132, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.70690594512615, 35.622050807545271 ], [ 139.70691389107492, 35.622052438367092 ], [ 139.70691023041874, 35.622063611637863 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 20463, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 20463, "SAFIELD001": 20473, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 11.0, "SAFIELD005": "闕丞次蝨ｰ蛹ｺ", "SAFIELD006": "蟆丞ｱｱ蜿ｰ荳�荳∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 132, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.70520117369256, 35.622073163559982 ], [ 139.7051993031456, 35.622069285636755 ], [ 139.70515528662219, 35.62198036275057 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 20464, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 20464, "SAFIELD001": 20474, "SAFIELD002": 8, "SAFIELD003": "蝪�", "SAFIELD004": 4.0, "SAFIELD005": "闕丞次蝨ｰ蛹ｺ", "SAFIELD006": "蟆丞ｱｱ蜿ｰ荳�荳∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.70472686518315, 35.622102493874451 ], [ 139.70472609529816, 35.622100690292726 ], [ 139.70471256249985, 35.622072011963596 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 20465, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 20465, "SAFIELD001": 20475, "SAFIELD002": 8, "SAFIELD003": "蝪�", "SAFIELD004": 5.0, "SAFIELD005": "闕丞次蝨ｰ蛹ｺ", "SAFIELD006": "蟆丞ｱｱ蜿ｰ荳�荳∫岼", "SAFIELD007": 8, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.70471256249985, 35.622072011963596 ], [ 139.70469176856031, 35.622027732006615 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 20466, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 20466, "SAFIELD001": 20476, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 4.0, "SAFIELD005": "闕丞次蝨ｰ蛹ｺ", "SAFIELD006": "蟆丞ｱｱ蜿ｰ荳�荳∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 132, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.70636908644423, 35.622122353393252 ], [ 139.70636941991185, 35.622120911536705 ], [ 139.7064091586119, 35.622123387133037 ], [ 139.70640971030684, 35.622123567990222 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 20467, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 20467, "SAFIELD001": 20477, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 7.0, "SAFIELD005": "闕丞次蝨ｰ蛹ｺ", "SAFIELD006": "蟆丞ｱｱ蜿ｰ荳�荳∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 142, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.70569995403841, 35.622135798062104 ], [ 139.70566980124292, 35.622075553933477 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 20468, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 20468, "SAFIELD001": 20478, "SAFIELD002": 8, "SAFIELD003": "蝪�", "SAFIELD004": 11.0, "SAFIELD005": "闕丞次蝨ｰ蛹ｺ", "SAFIELD006": "蟆丞ｱｱ蜿ｰ荳�荳∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 132, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.70496685291866, 35.622041816522227 ], [ 139.70501075080637, 35.622135787077589 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 20469, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 20469, "SAFIELD001": 20479, "SAFIELD002": 7, "SAFIELD003": "縺昴�莉�", "SAFIELD004": 6.0, "SAFIELD005": "闕丞次蝨ｰ蛹ｺ", "SAFIELD006": "蟆丞ｱｱ蜿ｰ荳�荳∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.70598574579066, 35.62215088311217 ], [ 139.70605154766329, 35.622147256988399 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 20470, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 20470, "SAFIELD001": 20480, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 21.0, "SAFIELD005": "闕丞次蝨ｰ蛹ｺ", "SAFIELD006": "蟆丞ｱｱ蜿ｰ荳�荳∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.7050108103679, 35.622167605853484 ], [ 139.70492774294505, 35.621991387705599 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 20471, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 20471, "SAFIELD001": 20481, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 10.0, "SAFIELD005": "闕丞次蝨ｰ蛹ｺ", "SAFIELD006": "蟆丞ｱｱ蜿ｰ荳�荳∫岼", "SAFIELD007": 8, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry":9": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71833339299906, 35.610931554397105 ], [ 139.71832893847625,71346493745716, 35.606418186715239 ], [ 139.71346459611632, 35.606425036881987 ] ] ] } },
{ "type
