町丁目,世帯数[世帯],男[人],女[人],合計[人]
八広四丁目,50,38,69,107
八広五丁目,40,41,47,88
八広六丁目,44,42,61,103
立花一丁目,420,366,400,766
立花二丁目,55,46,40,86
立花三丁目,91,76,98,174
立花四丁目,66,74,110,184
立花五丁目,102,112,105,217
立花六丁目,67,47,71,118
東墨田一丁目,16,14,4,18
東墨田二丁目,37,44,30,74
東墨田三丁目,31,27,17,44
0町丁目,世帯数[世帯],男[人],女[人],合計[人]
両国一丁目,91,56,72,128
両国二丁目,121,77,91,168
両国三丁目,58,42,47,89
両国四丁目,117,77,83,160
千歳一丁目,33,19,28,47
千歳二丁目,39,28,28,56
千歳三丁目,58,44,50,94
緑一丁目,126,72,91,163
緑二丁目,84,60,77,137
緑三丁目,104,86,95,181
緑四丁目,235,155,188,343
立川一丁目,28,12,20,32
立川二丁目,39,32,15,47
立川三丁目,31,24,24,48
立川四丁目,55,36,41,77
菊川一丁目,51,33,40,73
菊川二丁目,48,31,39,70
菊川三丁目,87,63,74,137
江東橋一丁目,133,84,148,232
江東橋二丁目,178,122,173,295
江東橋三丁目,129,86,96,182
江東橋四丁目,336,203,338,541
江東橋五丁目,77,52,83,135
横網一丁目,10,11,7,18
横網二丁目,42,29,29,58
亀沢一丁目,43,35,39,74
亀沢二丁目,46,32,45,77
亀沢三丁目,51,39,55,94
亀沢四丁目,90,57,98,155
石原一丁目,95,69,69,138
石原二丁目,48,39,38,77
石原三丁目,68,57,47,104
石原四丁目,82,60,82,142
本所一丁目,47,34,60,94
本所二丁目,15,12,22,34
本所三丁目,46,24,44,68
本所四丁目,46,30,53,83
東駒形一丁目,45,31,31,62
東駒形二丁目,34,27,21,48
東駒形三丁目,30,17,26,43
東駒形四丁目,30,27,34,61
吾妻橋一丁目,62,62,49,111
吾妻橋二丁目,24,16,28,44
吾妻橋三丁目,26,21,31,52
錦糸一丁目,133,79,137,216
錦糸二丁目,86,62,84,146
錦糸三丁目,65,43,66,109
錦糸四丁目,108,79,116,195
太平一丁目,170,131,151,282
太平二丁目,84,58,77,135
太平三丁目,86,55,83,138
太平四丁目,156,130,190,320
横川一丁目,32,31,35,66
横川二丁目,40,32,30,62
横川三丁目,44,38,49,87
横川四丁目,63,35,52,87
横川五丁目,55,63,115,178
業平一丁目,43,38,36,74
業平二丁目,16,19,17,36
業平三丁目,24,16,19,35
業平四丁目,44,37,52,89
業平五丁目,44,34,31,65
向島一丁目,50,45,39,84
向島二丁目,43,32,34,66
向島三丁目,90,58,75,133
向島四丁目,38,38,34,72
向島五丁目,67,62,63,125
東向島一丁目,47,39,51,90
東向島二丁目,45,40,66,106
東向島三丁目,62,46,58,104
東向島四丁目,49,39,61,100
東向島五丁目,46,39,57,96
東向島六丁目,49,40,59,99
堤通一丁目,49,55,43,98
堤通二丁目,75,90,147,237
墨田一丁目,66,50,90,140
墨田二丁目,46,47,53,100
墨田三丁目,64,52,71,123
墨田四丁目,65,57,59,116
墨田五丁目,38,28,45,73
押上一丁目,36,34,33,67
押上二丁目,52,38,45,83
押上三丁目,67,50,93,143
京島一丁目,73,71,104,175
京島二丁目,29,27,19,46
京島三丁目,41,34,49,83
文花一丁目,76,89,150,239
文花二丁目,79,48,81,129
文花三丁目,21,25,25,50
八広一丁目,40,38,49,87
八広二丁目,45,44,49,93
八広三丁目,44,43,55,98
八広四丁目,52,38,74,112
八広五丁目,43,42,51,93
八広六丁目,46,43,63,106
立花一丁目,419,374,396,770
立花二丁目,56,47,40,87
立花三丁目,97,78,106,184
立花四丁目,70,74,113,187
立花五丁目,101,113,104,217
立花六丁目,69,49,72,121
東墨田一丁目,16,14,4,18
東墨田二丁目,38,46,32,78
東墨田三丁目,35,26,22,48
TE": "2017-05-11 04:55:51", "SAFIELD000": 29943, "SAFIELD001": 29956, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 16.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71108205844806, 35.625643420113114 ], [ 139.71122914092822, 35.625697381628996 ], [ 139.71123907193865, 35.62570072679793 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29944, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29944, "SAFIELD001": 29957, "SAFIELD002": 5, "SAFIELD003": "縺昴�莉也ｷ大喧", "SAFIELD004": 10.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 132, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71123907193865, 35.62570072679793 ], [ 139.71124701669279, 35.625703438987607 ], [ 139.71134147098761, 35.625735713915191 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29945, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29945, "SAFIELD001": 29958, "SAFIELD002": 3, "SAFIELD003": "蝪�荳翫�邱大喧", "SAFIELD004": 12.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 132, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71134147098761, 35.625735713915191 ], [ 139.71130223099379, 35.625839693367276 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29946, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29946, "SAFIELD001": 29959, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 17.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 132, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71130223099379, 35.625839693367276 ], [ 139.71129070284454, 35.625870238453849 ], [ 139.71124636397982, 35.625987553135893 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29947, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29947, "SAFIELD001": 29960, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 12.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71124636397982, 35.625987553135893 ], [ 139.71120645845178, 35.626093424774581 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29948, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29948, "SAFIELD001": 29961, "SAFIELD002": 8, "SAFIELD003": "蝪�", "SAFIELD004": 8.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕 ,    
