町丁目,世帯数[世帯],男[人],女[人],合計[人]
八広四丁目,50,38,69,107
八広五丁目,40,41,47,88
八広六丁目,44,42,61,103
立花一丁目,420,366,400,766
立花二丁目,55,46,40,86
立花三丁目,91,76,98,174
立花四丁目,66,74,110,184
立花五丁目,102,112,105,217
立花六丁目,67,47,71,118
東墨田一丁目,16,14,4,18
東墨田二丁目,37,44,30,74
東墨田三丁目,31,27,17,44
001": 29951, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 6.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71129727211888, 35.625760997915705 ], [ 139.71128604135464, 35.62574115619028 ], [ 139.71124642782797, 35.625727685499207 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29939, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29939, "SAFIELD001": 29952, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 5.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71126933859219, 35.625834972872525 ], [ 139.71127122294567, 35.625830017194588 ], [ 139.71128507883324, 35.625793345087352 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29940, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29940, "SAFIELD001": 29953, "SAFIELD002": 7, "SAFIELD003": "縺昴�莉�", "SAFIELD004": 4.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71128507883324, 35.625793345087352 ], [ 139.71129727211888, 35.625760997915705 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29941, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29941, "SAFIELD001": 29954, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 11.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.7108985639822, 35.625576261278141 ], [ 139.71090177439777, 35.625570495711841 ], [ 139.71100891391336, 35.625609724413202 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29942, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29942, "SAFIELD001": 29955, "SAFIELD002": 7, "SAFIELD003": "縺昴�莉�", "SAFIELD004": 8.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71100891391336, 35.625609724413202 ], [ 139.71100570350384, 35.62561548998233 ], [ 139.71108205844806, 35.625643420113114 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29943, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29943, "SAFIELD001": 29956, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 16.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71108205844806, 35.625643420113114 ], [ 139.71122914092822, 35.625697381628996 ], [ 139.71123907193865, 35.62570072679793 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29944, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29944, "SAFIELD001": 29957, "SAFIELD002": 5, "SAFIELD003": "縺昴�莉也ｷ大喧", "SAFIELD004": 10.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 132, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71123907193865, 35.62570072679793 ], [ 139.71124701669279, 35.625703438987607 ], [ 139.71134147098761, 35.625735713915191 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29945, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29945, "SAFIELD001": 29958, "SAFIELD002": 3, "SAFIELD003": "蝪�荳翫�邱大喧", "SAFIELD004": 12.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 132, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71134147098761, 35.625735713915191 ], [ 139.71130223099379, 35.625839693367276 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29946, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29946, "SAFIELD001": 29959, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 17.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 132, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71130223099379, 35.625839693367276 ], [ 139.71129070284454, 35.625870238453849 ], [ 139.71124636397982, 35.625987553135893 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29947, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29947, "SAFIELD001": 29960, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 12.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ蝗帑ｸ∫岼", "SAFIELD007": 5, "SAFIELD008": "隨ｬ荳�遞ｮ菴丞ｱ�慍蝓�", "SAFIELD009": 131, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71124636397982, 35.625987553135893 ], [ 139.71120645845178, 35.626093424774581 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 29948, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 29948, "SAFIELD001": 29961, "SAFIELD002": 8, "SAFIELD003": "蝪�", "SAFIELD004": 8.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕 ,    
