町丁目,世帯数[世帯],男[人],女[人],合計[人]
亀沢四丁目,96,62,106,168
石原一丁目,92,66,69,135
石原二丁目,54,43,40,83
石原三丁目,69,58,46,104
石原四丁目,76,58,72,130
本所一丁目,49,35,61,96
本所二丁目,17,16,22,38
本所三丁目,56,27,48,75
本所四丁目,45,31,51,82
東駒形一丁目,47,30,32,62
東駒形二丁目,34,30,19,49
東駒形三丁目,32,18,26,44
東駒形四丁目,38,35,36,71
吾妻橋一丁目,71,69,56,125
吾妻橋二丁目,25,16,29,45
吾妻橋三丁目,26,20,31,51
錦糸一丁目,139,82,139,221
錦糸二丁目,90,66,86,152
錦糸三丁目,69,44,70,114
錦糸四丁目,109,79,118,197
太平一丁目,181,136,167,303
太平二丁目,91,62,85,147
太平三丁目,86,58,80,138
太平四丁目,153,128,191,319
横川一丁目,31,32,35,67
横川二丁目,38,31,26,57
横川三丁目,43,40,48,88
横川四丁目,65,36,54,90
横川五丁目,54,68,116,184
業平一丁目,46,41,40,81
業平二丁目,19,22,17,39
業平三丁目,22,13,20,33
業平四丁目,49,39,57,96
業平五丁目,48,37,32,69
向島一丁目,53,46,40,86
向島二丁目,44,34,33,67
向島三丁目,91,59,77,136
向島四丁目,37,37,34,71
向島五丁目,63,59,63,122
東向島一丁目,48,37,54,91
東向島二丁目,46,40,67,107
東向島三丁目,63,44,62,106
東向島四丁目,53,40,63,103
東向島五丁目,44,40,54,94
東向島六丁目,51,40,61,101
堤通一丁目,47,53,39,92
堤通二丁目,73,91,149,240
墨田一丁目,69,52,92,144
墨田二丁目,46,46,54,100
墨田三丁目,70,46,75,121
墨田四丁目,56,48,57,105
墨田五丁目,36,27,43,70
押上一丁目,41,39,33,72
押上二丁目,52,36,46,82
押上三丁目,64,53,84,137
京島一丁目,72,72,105,177
京島二丁目,25,24,17,41
京島三丁目,43,35,51,86
文花一丁目,72,87,150,237
文花二丁目,78,45,79,124
文花三丁目,22,26,26,52
八広一丁目,38,37,47,84
八広二丁目,45,49,49,98
八広三丁目,39,41,50,91
八広四丁目,52,40,74,114
八広五丁目,47,46,51,97
八広六丁目,49,45,67,112
立花一丁目,431,386,404,790
立花二丁目,61,48,44,92
立花三丁目,98,74,112,186
立花四丁目,70,73,110,183
立花五丁目,103,116,108,224
立花六丁目,73,52,73,125
東墨田一丁目,14,13,3,16
東墨田二丁目,40,47,33,80
東墨田三丁目,26,19,21,40
ring", "coordinates": [ [ 139.72009957360078, 35.623164965649934 ], [ 139.72008328485418, 35.623129435968941 ], [ 139.72003738938184, 35.623029970607099 ], [ 139.71999931110548, 35.622945475488038 ], [ 139.71996488169901, 35.622935167363813 ], [ 139.7198949706501, 35.622956103713065 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 30056, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 30056, "SAFIELD001": 30069, "SAFIELD002": 7, "SAFIELD003": "縺昴�莉�", "SAFIELD004": 7.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ荳�ｸ∫岼", "SAFIELD007": 9, "SAFIELD008": "蝠�･ｭ蝨ｰ蝓�", "SAFIELD009": 400, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71867536495185, 35.623143427767808 ], [ 139.71870787288637, 35.623185012316348 ], [ 139.71871514587048, 35.623194303449189 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 30057, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 30057, "SAFIELD001": 30070, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 14.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ荳�ｸ∫岼", "SAFIELD007": 9, "SAFIELD008": "蝠�･ｭ蝨ｰ蝓�", "SAFIELD009": 121, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71969604813657, 35.623102660913936 ], [ 139.71969825021753, 35.623106809338807 ], [ 139.71969946152794, 35.623108973793229 ], [ 139.71971806385608, 35.623147750675749 ], [ 139.7197226861403, 35.623157940628182 ], [ 139.71975009237428, 35.623216466028168 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 30058, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 30058, "SAFIELD001": 30071, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 8.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ荳�ｸ∫岼", "SAFIELD007": 9, "SAFIELD008": "蝠�･ｭ蝨ｰ蝓�", "SAFIELD009": 123, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71867434228531, 35.623241136380962 ], [ 139.71863213429828, 35.623189086581931 ], [ 139.71862838760669, 35.623184305701159 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 30059, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 30059, "SAFIELD001": 30072, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 7.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ", "SAFIELD006": "隘ｿ莠泌渚逕ｰ荳�ｸ∫岼", "SAFIELD007": 9, "SAFIELD008": "蝠�･ｭ蝨ｰ蝓�", "SAFIELD009": 142, "SAFIELD010": 0 }, "geometry": { "type": "LineString", "coordinates": [ [ 139.71975009237428, 35.623216466028168 ], [ 139.71976781322795, 35.623254070277405 ], [ 139.71977650863806, 35.623272466624449 ] ] } },
{ "type": "Feature", "properties": { "SAUID": 30060, "SAUPDATE": "2017-05-11 04:55:51", "SAFIELD000": 30060, "SAFIELD001": 30073, "SAFIELD002": 9, "SAFIELD003": "邱大喧菴吝鴨辟｡縺�", "SAFIELD004": 19.0, "SAFIELD005": "螟ｧ蟠主慍蛹ｺ""35.600246223022644 ], [ 139.
