町丁目別人口・世帯数　平成３０年３月１日現在,,,,
地区名称,男,女,合計,世帯
57,5,6,26,26,5,9,14,23,3,5,9,14,28,25,25,23,11,9,4,5,4,1,1,3,10,9,31,19,90,56,7,6,7,8,3,8,6,5,21,14,8,10,4,2,14,15,16,15,6,6,6,8,16,10,10,11,12,18,9,8,11,12,4,3,0,0,15,14,19,9,6,1,20,15,17,9,21,21,44,36,13,20,11,11,7,11,1,3,17,24,34,19,19,23,24,20,12,14,8,5,0,0,13,11,13,20,2,6,2,3,2,4,22,13,17,15,8,8,4,4,7,6,2,7,22,22,13,14,18,12,9,11,9,17,10,5,18,10,14,19,16,28,3,6,3,8,13,12,4,7,7,7,3,4,8,4,6,2,3,5,3,6,18,22,"1,006",965,"1,971"
58,10,7,23,23,12,11,22,14,10,9,9,6,29,22,16,24,18,9,7,4,0,1,6,3,10,10,18,34,69,44,5,5,7,13,9,7,8,10,14,9,6,9,1,2,10,19,15,15,15,10,8,12,9,11,11,11,7,13,7,7,10,9,3,2,0,0,11,14,14,13,2,4,17,13,12,22,13,14,36,37,22,16,7,6,14,5,1,5,24,15,21,17,20,13,11,12,13,16,7,8,0,0,22,13,13,17,5,7,9,4,7,1,24,20,15,12,4,10,2,5,5,4,7,5,20,26,16,12,14,16,16,13,13,16,12,9,14,14,10,9,19,18,2,3,7,10,10,17,7,8,6,4,1,1,0,2,2,1,5,4,3,6,15,14,954,916,"1,870"
59,6,6,18,18,9,11,8,8,10,11,4,2,21,20,30,14,18,14,5,4,2,3,4,2,13,10,25,15,54,53,5,5,7,5,8,7,5,4,17,10,8,9,6,3,17,17,10,9,8,7,4,9,8,7,5,3,14,13,9,19,9,7,0,3,0,1,8,9,23,7,5,3,6,11,12,11,19,23,30,37,15,15,10,6,6,3,3,6,17,17,18,10,17,31,20,19,16,7,4,8,0,0,12,17,17,24,3,4,8,9,3,3,20,18,13,16,8,7,5,3,4,7,6,2,23,14,13,11,15,13,14,9,11,12,6,10,13,15,17,21,16,20,6,4,5,7,16,12,3,7,7,7,0,3,3,8,2,1,5,4,2,4,28,21,900,865,"1,765"
60,6,7,25,17,8,8,20,17,6,6,9,8,13,19,14,15,14,11,1,2,2,2,5,2,6,7,16,17,68,56,2,8,5,6,12,6,4,3,13,17,8,6,5,7,10,15,11,8,11,10,4,5,12,9,7,6,15,18,4,8,20,10,2,3,0,0,13,8,10,11,3,3,7,11,12,12,15,14,31,26,20,17,5,4,5,7,5,4,14,13,18,14,22,18,15,21,8,11,7,10,0,0,18,12,17,19,2,5,6,3,4,2,18,22,15,16,9,11,2,2,3,8,2,8,12,17,12,9,10,15,8,11,9,12,9,5,9,18,15,6,16,21,2,2,10,14,11,19,4,3,1,2,1,4,4,5,3,0,7,4,1,3,21,22,829,843,"1,672"
61,13,5,15,16,10,6,8,12,5,7,5,4,23,11,18,13,10,12,2,1,2,0,1,3,5,4,21,21,39,46,2,5,5,6,8,4,8,5,12,10,9,6,6,3,10,8,14,10,8,7,6,4,11,7,8,7,11,14,11,9,10,13,2,0,0,0,9,8,10,12,2,3,10,10,9,6,15,10,30,17,14,17,8,7,3,6,2,6,20,14,19,19,19,17,18,28,2,7,7,11,0,0,12,6,23,21,2,4,10,9,1,2,19,18,20,9,7,17,2,3,10,6,9,3,16,19,11,12,19,15,8,4,18,15,6,6,16,18,10,6,18,17,4,2,6,10,13,15,3,5,5,5,2,2,4,4,2,6,6,7,4,5,11,25,812,773,"1,585"
62,7,8,13,11,9,8,8,13,2,7,7,11,18,18,17,11,10,9,5,2,2,1,2,3,7,15,23,9,45,38,2,4,6,8,12,8,5,4,12,5,5,3,3,4,13,11,16,18,14,9,10,10,6,6,9,5,12,17,8,14,10,16,1,2,1,0,11,14,8,9,2,0,8,7,11,20,14,13,28,24,9,21,3,9,4,5,4,4,13,19,17,20,11,20,19,18,5,10,5,9,0,0,10,14,22,25,3,1,5,6,5,1,13,14,19,13,9,11,5,2,4,3,4,3,17,14,10,8,11,19,8,10,11,11,7,10,9,22,13,8,24,21,2,1,7,6,10,14,10,8,6,5,0,1,1,6,0,4,9,7,2,3,15,19,763,820,"1,583"
63,2,11,15,16,12,7,13,18,13,8,3,3,14,23,15,19,8,12,2,7,2,4,3,2,4,4,17,12,37,35,4,3,7,4,6,6,7,4,7,4,7,8,3,2,7,11,12,13,8,17,11,9,7,12,4,10,16,14,9,11,8,14,0,2,1,1,13,6,13,10,1,2,9,7,13,13,13,12,26,17,17,13,6,8,6,6,3,7,13,10,13,14,22,20,14,17,9,11,8,4,0,0,13,10,15,21,2,1,8,7,0,3,19,18,17,25,10,17,4,6,9,6,5,9,13,22,16,8,14,21,5,11,12,25,8,11,14,18,9,6,24,20,2,3,11,11,9,12,3,7,4,4,1,3,1,10,3,4,4,8,0,3,14,28,752,861,"1,613"
64,4,6,14,14,8,6,15,21,6,8,4,5,18,15,11,10,3,10,3,2,2,2,5,4,8,5,18,10,37,41,5,3,2,6,7,5,3,5,12,6,4,5,3,6,9,12,12,17,14,12,6,7,7,7,5,6,6,17,5,5,11,18,1,4,1,1,8,6,8,14,0,2,7,11,13,15,14,17,18,15,23,17,5,4,5,13,3,5,20,12,11,12,19,19,18,25,11,11,9,5,0,0,9,16,19,31,4,7,5,10,1,3,9,13,17,30,14,21,4,3,5,6,2,4,13,12,12,10,15,11,3,12,21,17,10,4,13,8,11,4,14,15,0,6,10,9,13,15,5,4,4,6,1,1,4,3,3,4,4,11,4,5,19,23,729,828,"1,557"
65,3,10,14,12,5,8,10,15,13,7,8,2,14,11,4,9,7,9,2,4,3,0,2,4,7,5,15,7,47,36,3,2,4,9,3,9,5,3,6,5,4,7,3,1,12,11,11,12,10,11,9,2,8,11,13,8,7,19,7,16,16,14,5,6,0,0,6,4,9,7,1,2,7,6,11,11,16,16,17,17,21,15,2,6,4,4,2,3,8,10,14,7,23,28,19,20,10,10,6,9,0,0,8,11,17,34,2,14,6,7,5,6,15,20,15,18,15,17,6,3,4,9,2,7,18,16,10,8,21,16,7,8,12,18,8,11,13,13,12,5,11,16,3,5,9,15,22,13,6,4,5,0,2,1,6,7,3,6,6,6,4,8,19,23,748,805,"1,553"
66,3,8,10,9,7,7,15,8,5,7,7,8,9,18,13,16,6,11,1,2,1,1,2,1,4,6,10,14,43,33,6,1,6,4,7,8,4,4,7,13,5,3,2,1,8,5,8,10,12,6,8,7,9,10,4,6,17,14,5,18,16,9,2,4,0,0,7,6,7,6,3,2,12,6,13,13,10,24,19,21,14,25,5,6,7,10,6,7,12,10,19,23,14,21,19,18,14,12,9,8,0,0,16,12,22,42,4,9,4,4,3,5,22,12,19,25,14,25,4,3,9,11,9,11,13,12,10,18,17,21,11,22,16,27,7,12,10,17,6,9,12,27,6,9,10,22,13,12,6,10,5,10,1,4,4,6,5,5,4,8,4,2,25,24,763,926,"1,689"
67,7,5,7,12,6,6,14,12,4,6,4,4,16,10,12,16,8,7,5,5,2,0,7,5,4,2,9,14,45,44,5,6,5,3,3,13,9,8,7,9,2,5,6,1,4,6,15,13,2,12,4,9,8,11,5,4,10,15,14,17,13,27,3,15,1,1,9,13,8,6,2,2,8,4,13,9,19,22,21,19,15,19,6,2,3,16,1,3,9,11,18,19,12,26,19,21,13,11,6,4,0,0,11,16,33,49,3,7,7,11,0,5,16,14,15,19,12,24,7,6,4,10,5,9,13,12,11,13,20,27,15,16,8,16,5,10,11,8,6,4,18,21,3,4,9,21,9,16,8,4,4,7,5,5,5,6,5,4,5,2,3,8,24,22,748,926,"1,674"
68,10,6,11,10,4,10,19,14,8,9,5,7,24,14,10,13,9,9,2,3,2,1,4,7,2,6,16,11,39,46,3,4,6,8,9,13,7,3,11,14,3,5,3,9,10,7,14,16,10,11,9,8,7,12,12,17,12,12,10,22,17,28,3,3,0,1,8,4,1,6,1,1,9,14,8,12,15,23,14,26,17,26,4,7,10,5,9,2,10,9,15,10,27,30,19,19,15,15,7,8,0,0,11,9,33,40,5,8,5,9,5,4,16,12,19,21,15,24,4,4,6,10,7,5,12,21,13,17,13,23,13,20,22,24,8,15,10,11,6,6,11,20,8,6,14,18,11,17,4,6,7,7,2,5,5,1,1,3,12,7,4,9,16,26,818,984,"1,802"
69,6,16,18,17,5,9,19,13,7,9,6,4,13,23,7,7,12,16,5,2,5,3,1,4,4,3,14,11,24,40,4,10,6,6,11,13,5,3,12,9,10,7,3,6,9,11,10,9,8,12,6,6,6,8,12,12,14,17,12,19,17,19,3,4,0,0,5,4,12,11,6,0,5,6,10,7,18,29,16,23,26,20,5,7,11,13,1,7,13,11,16,26,33,30,17,23,12,14,12,10,0,0,13,18,31,47,12,13,6,11,4,6,13,15,28,28,29,21,4,7,9,9,5,14,19,19,7,10,16,34,15,25,17,38,7,10,13,11,9,14,17,27,2,5,15,24,20,16,2,2,10,8,3,0,5,9,6,3,6,5,1,6,19,24,875,"1,068","1,943"
70,4,10,14,14,8,5,7,9,4,7,7,6,18,17,18,14,9,10,1,6,1,2,8,5,9,7,10,6,37,36,3,6,6,5,15,29,4,3,9,6,6,4,2,4,6,11,15,13,7,15,7,11,7,8,17,15,17,28,24,32,17,17,8,5,0,0,6,6,11,3,0,1,4,8,15,24,24,21,21,22,20,21,4,8,9,10,9,7,10,8,13,28,24,24,24,30,13,18,8,9,0,0,12,13,40,36,7,13,6,8,1,7,17,21,29,30,22,26,6,8,12,5,7,7,15,18,14,11,18,31,18,32,23,22,10,18,18,11,7,6,19,25,6,7,15,21,15,18,4,5,8,7,2,4,5,12,3,6,13,13,4,7,30,25,946,"1,087","2,033"
71,10,9,9,17,7,12,7,17,6,11,6,7,24,17,11,8,10,5,3,5,2,0,4,6,4,3,5,13,36,36,5,5,11,6,14,12,1,3,7,5,11,6,5,10,6,10,16,15,16,15,5,11,8,11,18,14,12,28,22,31,23,19,8,13,0,0,4,7,7,4,1,1,9,9,13,10,26,16,20,22,24,31,8,5,9,14,2,9,9,16,18,27,37,29,36,32,13,27,2,11,0,0,14,19,35,46,5,17,20,11,3,11,24,26,26,30,24,28,8,4,11,14,8,10,16,21,10,9,32,43,30,30,19,16,13,23,9,16,4,5,17,25,3,10,16,30,10,19,4,4,8,8,2,1,10,15,3,1,8,15,2,12,16,24,980,"1,193","2,173"
72,6,9,16,17,10,10,16,23,11,13,5,5,20,29,17,24,11,9,3,3,0,6,4,6,7,7,16,14,31,52,6,4,6,6,12,15,3,3,16,16,4,6,8,5,7,11,15,11,10,15,9,11,9,15,12,19,16,22,25,24,27,32,13,11,2,0,4,6,6,11,1,3,13,10,16,16,34,29,24,30,24,42,8,10,18,14,8,14,18,18,24,24,29,50,26,37,13,22,12,10,0,0,13,18,48,56,14,20,5,17,7,8,17,24,24,38,29,28,7,5,12,12,10,12,18,21,10,10,29,49,31,43,34,43,16,14,6,12,7,10,23,40,12,13,25,27,21,16,5,5,8,8,6,3,12,10,4,8,13,12,11,11,42,29,"1,170","1,421","2,591"
73,6,8,18,12,8,8,13,21,11,10,2,6,21,18,16,15,10,13,5,3,4,7,6,3,5,6,11,9,39,47,7,5,6,10,13,18,5,8,11,13,9,16,7,5,5,7,17,19,18,21,18,13,10,22,14,16,20,19,40,44,24,33,15,16,0,0,7,5,5,9,5,3,8,12,10,11,17,15,17,26,27,22,7,9,16,21,6,14,15,12,23,19,25,37,36,52,21,38,7,13,0,0,21,18,50,54,7,17,18,13,12,10,17,26,36,41,23,24,10,10,8,13,21,18,11,18,11,13,49,58,39,39,26,37,11,18,14,14,9,6,38,30,7,9,28,49,19,17,3,6,8,9,6,4,11,15,5,2,8,16,12,11,21,24,"1,225","1,428","2,653"
74,10,10,13,18,3,15,10,15,5,9,7,6,18,23,16,10,9,15,4,6,4,0,7,7,5,4,5,11,38,32,4,3,3,11,20,13,4,6,12,10,6,12,4,4,15,13,10,18,13,15,10,12,14,18,13,23,19,29,36,30,31,26,10,10,0,1,4,7,5,5,3,8,4,5,9,11,25,15,23,27,24,29,7,7,10,21,11,16,10,11,18,21,33,59,32,40,24,41,9,9,0,0,18,19,44,45,16,13,10,17,4,10,17,19,32,44,24,24,4,11,13,23,12,8,16,15,5,12,44,33,32,46,39,33,18,15,7,9,7,6,35,33,16,17,27,38,23,11,5,6,6,9,4,8,6,16,8,8,13,18,11,17,
