一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
233,杉並区宮前1-18,35.690220,139.613647,JGD2011,都道杉並あきる野線（五日市街道）,c,2009-11-24,2009-11-27,4,2,1.8 ,1.2,68,69
234,杉並区阿佐谷北5-45,35.711430,139.641129,JGD2011,都道飯田橋石神井新座線（早稲田通り）,c,2010-01-19,2010-01-22,4,2,3.1 ,2.3,68,67
235,杉並区上井草3-6,35.719406,139.602066,JGD2011,都道向井町新町線（早稲田通り）,a,2009-12-01,2009-12-04,4,2,3.0 ,1.2,66,63
236,杉並区堀ﾉ内1-9,35.683540,139.650314,JGD2011,都道新宿国立線（方南通り）,b,2010-01-26,2010-01-29,4,4,3.9 ,1.2,66,63
237,杉並区阿佐谷北1-31,35.708443,139.636154,JGD2011,都道瀬田貫井線（中杉通り）,c,2010-02-02,2010-02-05,4,2,6.9 ,1.2,67,67
238,杉並区宮前3-27,35.696415,139.609192,JGD2011,区道2132号線（神明通り）,a,2009-06-09,2009-06-12,6,1,0.4 ,1.3,67,63
239,杉並区西荻北2-32,35.706882,139.605515,JGD2011,区道2103－1号線（真中橋通り）,a,2009-06-16,2009-06-19,6,2,1.3 ,1.9,66,60
240,杉並区高井戸西1-17,35.681786,139.606659,JGD2011,区道2133－1号線,a,2009-05-26,2009-05-29,6,2,0.6 ,1.2,66,64
241,杉並区上高井戸3-6,35.675556,139.617264,JGD2011,高速4号新宿線／都道新宿国立線,B,2009-11-04,2009-11-05,2,8,10.5 ,1.2,70,68
242,杉並区高井戸東2-1,35.676998,139.617569,JGD2011,高速4号新宿線／都道新宿国立線,B,2009-11-04,2009-11-05,2,8,9.8 ,1.2,73,71
243,杉並区高井戸東3-33,35.686672,139.620056,JGD2011,一般都道赤坂杉並線（井の頭通り）,B,2009-11-04,2009-11-05,4,4,2.8 ,1.2,72,70
244,杉並区宮前5-19,35.695087,139.601562,JGD2011,杉並あきるの線（井の頭通り）,B,2009-11-04,2009-11-05,4,4,3.7 ,1.2,71,69
,,,,,,,荳�騾｣逡ｪ蜿ｷ,貂ｬ螳壼慍轤ｹ縺ｮ菴乗園,邱ｯ蠎ｦ,邨悟ｺｦ,蠎ｧ讓咏ｳｻ,驕楢ｷｯ蜷�,迺ｰ蠅�渕貅夜｡槫梛遲�,貂ｬ螳夐幕蟋句ｹｴ譛域律,貂ｬ螳夂ｵゆｺ�ｹｴ譛域律,驕楢ｷｯ遞ｮ蛻･,霆顔ｷ壽焚,霆企％遶ｯ縺九ｉ縺ｮ霍晞屬(m),蝨ｰ荳翫°繧峨�鬮倥＆(m),譏ｼ髢鍋ｭ我ｾ｡鬨帝浹繝ｬ繝吶Ν(Leq)(dB),螟憺俣遲我ｾ｡鬨帝浹繝ｬ繝吶Ν(Leq)(dB)
245,譚我ｸｦ蛹ｺ隘ｿ闕ｻ蜊�1-6,35.697247,139.600800,JGD2011,譚我ｸｦ縺ゅ″繧九�邱夲ｼ井ｺ疲律蟶り｡鈴％��,B,2009-11-04,2009-11-05,4,2,2.0 ,1.2,69,68
246,譚我ｸｦ蛹ｺ莠戊拷4-22,35.728741,139.611160,JGD2011,讀主錐逕ｺ荳顔浹逾樔ｺ慕ｷ夲ｼ亥鴻蟾晞�壹ｊ��,A,2009-11-04,2009-11-05,4,2,2.5 ,1.2,69,66
247,譚我ｸｦ蛹ｺ莠戊拷5-18,35.726543,139.604767,JGD2011,讀主錐逕ｺ荳顔浹逾樔ｺ慕ｷ夲ｼ亥鴻蟾晞�壹ｊ��,A,2009-11-04,2009-11-05,4,4,4.3 ,1.2,62,60
248,譚我ｸｦ蛹ｺ莠戊拷2-8,35.725739,139.621033,JGD2011,鬟ｯ逕ｰ讖狗浹逾樔ｺ墓眠蠎ｧ邱夲ｼ域立譌ｩ遞ｲ逕ｰ騾壹ｊ��,A,2009-11-04,2009-11-05,4,2,1.0 ,1.2,65,61
一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
287,板橋区板橋2-67,35.751736,139.709290,JGD2011,国道17号(中山道）,c,2009-07-14,2009-07-17,3,6,4.0 ,1.0 ,67,65
288,板橋区高島平1-9,35.782066,139.668015,JGD2011,都道補助201号,c,2009-10-05,2009-10-08,4,6,2.0 ,1.0 ,72,69
289,板橋区双葉町42-1,35.759457,139.700028,JGD2011,都道環状7号線（環七通り）,c,2009-10-13,2009-10-16,4,4,4.0 ,1.0 ,69,68
290,板橋区蓮根3-6,35.786236,139.675888,JGD2011,都道補助202号,c,2009-10-19,2009-10-22,4,6,4.0 ,1.0 ,71,68
291,板橋区南常盤台2-8,35.756954,139.686340,JGD2011,国道254号（川越街道）,c,2009-09-01,2009-09-04,3,4,4.0 ,1.0 ,69,68
292,板橋区熊野町25-2,35.744221,139.707901,JGD2011,都道環状6号線（山手通り）／首都高５号池袋線,c,2009-07-01,2009-07-02,4,6,4.0 ,1.0 ,74,72
293,板橋区大山町13-1,35.747094,139.700047,JGD2011,国道254号（川越街道）,c,2009-09-08,2009-09-09,3,4,4.0 ,1.0 ,71,68
294,板橋区本町41-3,35.757792,139.707237,JGD2011,国道17号(中山道）／首都高５号池袋線,c,2009-09-09,2009-09-10,3,6,4.0 ,1.0 ,76,74
295,板橋区小茂根4-9,35.746487,139.675751,JGD2011,都道環状7号線（環七通り）,c,2009-07-06,2009-07-07,4,4,4.0 ,1.0 ,75,73
296,板橋区大原町6-5,35.770150,139.700783,JGD2011,国道17号(中山道）,c,2009-07-07,2009-07-08,3,4,4.0 ,1.0 ,70,69
297,板橋区東坂下2-20,35.787846,139.685287,JGD2011,国道17号(中山道）,c,2009-09-24,2009-09-25,3,4,4.0 ,1.0 ,71,70
298,板橋区小豆沢4-29,35.781399,139.696838,JGD2011,都道環状8号線（環八通り）,c,2009-09-14,2009-09-15,4,4,4.0 ,1.0 ,72,68
299,板橋区稲荷台22-4,35.762180,139.710297,JGD2011,都道環状7号線（環七通り）,c,2009-10-26,2009-10-27,4,4,3.0 ,1.0 ,76,74
300,板橋区熊野町11-2,35.741886,139.706751,JGD2011,都道環状6号（山手通り）,c,2009-07-02,2009-07-03,4,9,4.0 ,1.0 ,70,67
301,板橋区高島平6-1,35.791908,139.645660,JGD2011,首都高速5号池袋線,c,2009-09-17,2009-09-18,2,4,4.0 ,1.0 ,72,69
302,板橋区赤塚7-25,35.779480,139.649689,JGD2011,国道新大宮バイパス,b,2009-09-29,2009-09-30,3,2,4.0 ,1.0 ,67,65
303,板橋区赤塚新町3-3,35.770729,139.641541,JGD2011,国道254号（川越街道）,c,2009-09-30,2009-10-01,3,4,4.0 ,1.0 ,74,73
304,板橋区板橋4-4,35.749229,139.719070,JGD2011,一般国道17号／高速中央環状線,C,2009-11-04,2009-11-05,3,10,6.5 ,1.2,71,68
305,板橋区本町39,35.759197,139.706772,JGD2011,一般国道17号／高速5号池袋線,C,2009-11-04,2009-11-05,3,10,5.0 ,1.2,75,70
306,板橋区大和町18,35.761681,139.705078,JGD2011,一般国道17号／高速5号池袋線,C,2009-11-04,2009-11-05,3,10,5.0 ,1.2,73,72
307,板橋区志村1-13,35.775364,139.695328,JGD2011,一般国道17号,C,2009-11-04,2009-11-05,3,4,5.5 ,1.2,73,71
308,板橋区東坂下2-17,35.786636,139.685806,JGD2011,一般国道17号,C,2009-11-04,2009-11-05,3,4,5.5 ,1.2,71,70
309,板橋区赤塚1-21,35.772030,139.650757,JGD2011,一般国道17号,B,2009-11-04,2009-11-05,3,2,14.0 ,1.2,59,55
,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,
